	n	p
group7408	0.0	0.9996270510218255
group7409	0.0	0.9996270510218255
group7410	5.0	0.9376373728504575
group7411	0.0	0.9996270510218255
group7412	0.0	0.9996270510218255
group7413	1.0	0.9977045253033445
group7414	0.0	0.9996270510218255
group7415	0.0	0.9996270510218255
group7416	3.0	0.9816039147469156
group7417	0.0	0.9996270510218255
group7418	0.0	0.9996270510218255
group7419	1.0	0.9977045253033445
group7420	1.0	0.9977045253033445
group7421	0.0	0.9996270510218255
group7422	0.0	0.9996270510218255
group7423	0.0	0.9996270510218255
group7424	0.0	0.9996270510218255
group7425	0.0	0.9996270510218255
group7426	0.0	0.9996270510218255
group7427	0.0	0.9996270510218255
group7428	3.0	0.9816039147469156
group7429	1.0	0.9977045253033445
group7430	0.0	0.9996270510218255
group7431	3.0	0.9816039147469156
group7432	0.0	0.9996270510218255
group7433	0.0	0.9996270510218255
group7434	2.0	0.9923878157469086
group7435	0.0	0.9996270510218255
group7436	5.0	0.9376373728504575
group7437	0.0	0.9996270510218255
group7438	0.0	0.9996270510218255
group7439	0.0	0.9996270510218255
group7440	0.0	0.9996270510218255
group7441	0.0	0.9996270510218255
group7442	0.0	0.9996270510218255
group7443	0.0	0.9996270510218255
group7444	0.0	0.9996270510218255
group7445	3.0	0.9816039147469156
group7446	0.0	0.9996270510218255
group7447	0.0	0.9996270510218255
group7448	0.0	0.9996270510218255
group7449	0.0	0.9996270510218255
group7450	0.0	0.9996270510218255
group7451	0.0	0.9996270510218255
group7452	0.0	0.9996270510218255
group7453	0.0	0.9996270510218255
group7454	0.0	0.9996270510218255
group7455	0.0	0.9996270510218255
group7456	4.0	0.9636385976372321
group7457	0.0	0.9996270510218255
group7458	0.0	0.9996270510218255
group7459	7.0	0.863022359174169
group7460	0.0	0.9996270510218255
group7461	0.0	0.9996270510218255
group7462	4.0	0.9636385976372321
group7463	0.0	0.9996270510218255
group7464	2.0	0.9923878157469086
group7465	0.0	0.9996270510218255
group7466	3.0	0.9816039147469156
group7467	3.0	0.9816039147469156
group7468	0.0	0.9996270510218255
group7469	0.0	0.9996270510218255
group7470	0.0	0.9996270510218255
group7471	0.0	0.9996270510218255
group7472	0.0	0.9996270510218255
group7473	2.0	0.9923878157469086
group7474	0.0	0.9996270510218255
group7475	2.0	0.9923878157469086
group7476	0.0	0.9996270510218255
group7477	0.0	0.9996270510218255
group7478	0.0	0.9996270510218255
group7479	0.0	0.9996270510218255
group7480	0.0	0.9996270510218255
group7481	0.0	0.9996270510218255
group7482	3.0	0.9816039147469156
group7483	0.0	0.9996270510218255
group7484	2.0	0.9923878157469086
group7485	1.0	0.9977045253033445
group7486	0.0	0.9996270510218255
group7487	0.0	0.9996270510218255
group7488	1.0	0.9977045253033445
group7489	0.0	0.9996270510218255
group7490	0.0	0.9996270510218255
group7491	2.0	0.9923878157469086
group7492	0.0	0.9996270510218255
group7493	0.0	0.9996270510218255
group7494	0.0	0.9996270510218255
group7495	0.0	0.9996270510218255
group7496	0.0	0.9996270510218255
group7497	0.0	0.9996270510218255
group7498	0.0	0.9996270510218255
group7499	0.0	0.9996270510218255
group7500	0.0	0.9996270510218255
group7501	0.0	0.9996270510218255
group7502	0.0	0.9996270510218255
group7503	0.0	0.9996270510218255
group7504	1.0	0.9977045253033445
group7505	3.0	0.9816039147469156
group7506	0.0	0.9996270510218255
group7507	0.0	0.9996270510218255
group7508	0.0	0.9996270510218255
group7509	1.0	0.9977045253033445
group7510	0.0	0.9996270510218255
group7511	12.0	0.6118171600800579
group7512	0.0	0.9996270510218255
group7513	0.0	0.9996270510218255
group7514	0.0	0.9996270510218255
group7515	0.0	0.9996270510218255
group7516	1.0	0.9977045253033445
group7517	0.0	0.9996270510218255
group7518	0.0	0.9996270510218255
group7519	0.0	0.9996270510218255
group7520	3.0	0.9816039147469156
group7521	0.0	0.9996270510218255
group7522	0.0	0.9996270510218255
group7523	1.0	0.9977045253033445
group7524	0.0	0.9996270510218255
group7525	1.0	0.9977045253033445
group7526	0.0	0.9996270510218255
group7527	0.0	0.9996270510218255
group7528	0.0	0.9996270510218255
group7529	0.0	0.9996270510218255
group7530	0.0	0.9996270510218255
group7531	0.0	0.9996270510218255
group7532	0.0	0.9996270510218255
group7533	0.0	0.9996270510218255
group7534	0.0	0.9996270510218255
group7535	0.0	0.9996270510218255
group7536	3.0	0.9816039147469156
group7537	0.0	0.9996270510218255
group7538	0.0	0.9996270510218255
group7539	0.0	0.9996270510218255
group7540	0.0	0.9996270510218255
group7541	0.0	0.9996270510218255
group7542	0.0	0.9996270510218255
group7543	0.0	0.9996270510218255
group7544	11.0	0.6634261810364657
group7545	0.0	0.9996270510218255
group7546	2.0	0.9923878157469086
group7547	0.0	0.9996270510218255
group7548	0.0	0.9996270510218255
group7549	0.0	0.9996270510218255
group7550	0.0	0.9996270510218255
group7551	0.0	0.9996270510218255
group7552	3.0	0.9816039147469156
group7553	0.0	0.9996270510218255
group7554	0.0	0.9996270510218255
group7555	2.0	0.9923878157469086
group7556	0.0	0.9996270510218255
group7557	0.0	0.9996270510218255
group7558	0.0	0.9996270510218255
group7559	0.0	0.9996270510218255
group7560	0.0	0.9996270510218255
group7561	1.0	0.9977045253033445
group7562	0.0	0.9996270510218255
group7563	0.0	0.9996270510218255
group7564	0.0	0.9996270510218255
group7565	0.0	0.9996270510218255
group7566	0.0	0.9996270510218255
group7567	0.0	0.9996270510218255
group7568	0.0	0.9996270510218255
group7569	0.0	0.9996270510218255
group7570	0.0	0.9996270510218255
group7571	1.0	0.9977045253033445
group7572	0.0	0.9996270510218255
group7573	0.0	0.9996270510218255
group7574	2.0	0.9923878157469086
group7575	0.0	0.9996270510218255
group7576	0.0	0.9996270510218255
group7577	2.0	0.9923878157469086
group7578	0.0	0.9996270510218255
group7579	0.0	0.9996270510218255
group7580	0.0	0.9996270510218255
group7581	1.0	0.9977045253033445
group7582	10.0	0.7155810135901454
group7583	13.0	0.5614824000936055
group7584	0.0	0.9996270510218255
group7585	0.0	0.9996270510218255
group7586	1.0	0.9977045253033445
group7587	0.0	0.9996270510218255
group7588	0.0	0.9996270510218255
group7589	0.0	0.9996270510218255
group7590	1.0	0.9977045253033445
group7591	0.0	0.9996270510218255
group7592	0.0	0.9996270510218255
group7593	13.0	0.5614824000936055
group7594	0.0	0.9996270510218255
group7595	5.0	0.9376373728504575
group7596	14.0	0.5128735258728038
group7597	0.0	0.9996270510218255
group7598	1.0	0.9977045253033445
group7599	1.0	0.9977045253033445
group7600	0.0	0.9996270510218255
group7601	1.0	0.9977045253033445
group7602	0.0	0.9996270510218255
group7603	0.0	0.9996270510218255
group7604	0.0	0.9996270510218255
group7605	2.0	0.9923878157469086
group7606	0.0	0.9996270510218255
group7607	0.0	0.9996270510218255
group7608	0.0	0.9996270510218255
group7609	1.0	0.9977045253033445
group7610	1.0	0.9977045253033445
group7611	4.0	0.9636385976372321
group7612	3.0	0.9816039147469156
group7613	0.0	0.9996270510218255
group7614	4.0	0.9636385976372321
group7615	0.0	0.9996270510218255
group7616	0.0	0.9996270510218255
group7617	5.0	0.9376373728504575
group7618	0.0	0.9996270510218255
group7619	0.0	0.9996270510218255
group7620	0.0	0.9996270510218255
group7621	3.0	0.9816039147469156
group7622	4.0	0.9636385976372321
group7623	0.0	0.9996270510218255
group7624	2.0	0.9923878157469086
group7625	0.0	0.9996270510218255
group7626	0.0	0.9996270510218255
group7627	0.0	0.9996270510218255
group7628	0.0	0.9996270510218255
group7629	2.0	0.9923878157469086
group7630	0.0	0.9996270510218255
group7631	0.0	0.9996270510218255
group7632	0.0	0.9996270510218255
group7633	1.0	0.9977045253033445
group7634	1.0	0.9977045253033445
group7635	0.0	0.9996270510218255
group7636	0.0	0.9996270510218255
group7637	1.0	0.9977045253033445
group7638	0.0	0.9996270510218255
group7639	1.0	0.9977045253033445
group7640	0.0	0.9996270510218255
group7641	2.0	0.9923878157469086
group7642	0.0	0.9996270510218255
group7643	0.0	0.9996270510218255
group7644	3.0	0.9816039147469156
group7645	4.0	0.9636385976372321
group7646	1.0	0.9977045253033445
group7647	0.0	0.9996270510218255
group7648	0.0	0.9996270510218255
group7649	0.0	0.9996270510218255
group7650	0.0	0.9996270510218255
group7651	0.0	0.9996270510218255
group7652	0.0	0.9996270510218255
group7653	0.0	0.9996270510218255
group7654	0.0	0.9996270510218255
group7655	1.0	0.9977045253033445
group7656	1.0	0.9977045253033445
group7657	0.0	0.9996270510218255
group7658	0.0	0.9996270510218255
group7659	0.0	0.9996270510218255
group7660	0.0	0.9996270510218255
group7661	0.0	0.9996270510218255
group7662	0.0	0.9996270510218255
group7663	2.0	0.9923878157469086
group7664	0.0	0.9996270510218255
group7665	0.0	0.9996270510218255
group7666	0.0	0.9996270510218255
group7667	12.0	0.6118171600800579
group7668	1.0	0.9977045253033445
group7669	1.0	0.9977045253033445
group7670	0.0	0.9996270510218255
group7671	0.0	0.9996270510218255
group7672	0.0	0.9996270510218255
group7673	2.0	0.9923878157469086
group7674	0.0	0.9996270510218255
group7675	0.0	0.9996270510218255
group7676	0.0	0.9996270510218255
group7677	0.0	0.9996270510218255
group7678	0.0	0.9996270510218255
group7679	0.0	0.9996270510218255
group7680	0.0	0.9996270510218255
group7681	1.0	0.9977045253033445
group7682	0.0	0.9996270510218255
group7683	0.0	0.9996270510218255
group7684	0.0	0.9996270510218255
group7685	0.0	0.9996270510218255
group7686	0.0	0.9996270510218255
group7687	0.0	0.9996270510218255
group7688	0.0	0.9996270510218255
group7689	0.0	0.9996270510218255
group7690	0.0	0.9996270510218255
group7691	0.0	0.9996270510218255
group7692	0.0	0.9996270510218255
group7693	1.0	0.9977045253033445
group7694	1.0	0.9977045253033445
group7695	1.0	0.9977045253033445
group7696	0.0	0.9996270510218255
group7697	0.0	0.9996270510218255
group7698	0.0	0.9996270510218255
group7699	0.0	0.9996270510218255
group7700	1.0	0.9977045253033445
group7701	0.0	0.9996270510218255
group7702	0.0	0.9996270510218255
group7703	1.0	0.9977045253033445
group7704	0.0	0.9996270510218255
group7705	0.0	0.9996270510218255
group7706	0.0	0.9996270510218255
group7707	0.0	0.9996270510218255
group7708	3.0	0.9816039147469156
group7709	0.0	0.9996270510218255
group7710	2.0	0.9923878157469086
group7711	0.0	0.9996270510218255
group7712	1.0	0.9977045253033445
group7713	0.0	0.9996270510218255
group7714	0.0	0.9996270510218255
group7715	0.0	0.9996270510218255
group7716	1.0	0.9977045253033445
group7717	0.0	0.9996270510218255
group7718	1.0	0.9977045253033445
group7719	0.0	0.9996270510218255
group7720	0.0	0.9996270510218255
group7721	0.0	0.9996270510218255
group7722	0.0	0.9996270510218255
group7723	0.0	0.9996270510218255
group7724	8.0	0.8169246331035801
group7725	0.0	0.9996270510218255
group7726	0.0	0.9996270510218255
group7727	0.0	0.9996270510218255
group7728	0.0	0.9996270510218255
group7729	0.0	0.9996270510218255
group7730	0.0	0.9996270510218255
group7731	3.0	0.9816039147469156
group7732	0.0	0.9996270510218255
group7733	1.0	0.9977045253033445
group7734	0.0	0.9996270510218255
group7735	0.0	0.9996270510218255
group7736	0.0	0.9996270510218255
group7737	14.0	0.5128735258728038
group7738	0.0	0.9996270510218255
group7739	0.0	0.9996270510218255
group7740	3.0	0.9816039147469156
group7741	1.0	0.9977045253033445
group7742	0.0	0.9996270510218255
group7743	6.0	0.9037650928930426
group7744	0.0	0.9996270510218255
group7745	0.0	0.9996270510218255
group7746	0.0	0.9996270510218255
group7747	0.0	0.9996270510218255
group7748	0.0	0.9996270510218255
group7749	3.0	0.9816039147469156
group7750	0.0	0.9996270510218255
group7751	0.0	0.9996270510218255
group7752	0.0	0.9996270510218255
group7753	0.0	0.9996270510218255
group7754	0.0	0.9996270510218255
group7755	0.0	0.9996270510218255
group7756	0.0	0.9996270510218255
group7757	3.0	0.9816039147469156
group7758	0.0	0.9996270510218255
group7759	0.0	0.9996270510218255
group7760	1.0	0.9977045253033445
group7761	0.0	0.9996270510218255
group7762	0.0	0.9996270510218255
group7763	1.0	0.9977045253033445
group7764	1.0	0.9977045253033445
group7765	8.0	0.8169246331035801
group7766	0.0	0.9996270510218255
group7767	0.0	0.9996270510218255
group7768	2.0	0.9923878157469086
group7769	0.0	0.9996270510218255
group7770	0.0	0.9996270510218255
group7771	0.0	0.9996270510218255
group7772	1.0	0.9977045253033445
group7773	0.0	0.9996270510218255
group7774	0.0	0.9996270510218255
group7775	0.0	0.9996270510218255
group7776	0.0	0.9996270510218255
group7777	0.0	0.9996270510218255
group7778	0.0	0.9996270510218255
group7779	0.0	0.9996270510218255
group7780	1.0	0.9977045253033445
group7781	0.0	0.9996270510218255
group7782	0.0	0.9996270510218255
group7783	0.0	0.9996270510218255
group7784	0.0	0.9996270510218255
group7785	0.0	0.9996270510218255
group7786	1.0	0.9977045253033445
group7787	0.0	0.9996270510218255
group7788	0.0	0.9996270510218255
group7789	3.0	0.9816039147469156
group7790	2.0	0.9923878157469086
group7791	0.0	0.9996270510218255
group7792	0.0	0.9996270510218255
group7793	2.0	0.9923878157469086
group7794	0.0	0.9996270510218255
group7795	0.0	0.9996270510218255
group7796	0.0	0.9996270510218255
group7797	0.0	0.9996270510218255
group7798	0.0	0.9996270510218255
group7799	1.0	0.9977045253033445
group7800	0.0	0.9996270510218255
group7801	0.0	0.9996270510218255
group7802	6.0	0.9037650928930426
group7803	0.0	0.9996270510218255
group7804	0.0	0.9996270510218255
group7805	0.0	0.9996270510218255
group7806	0.0	0.9996270510218255
group7807	0.0	0.9996270510218255
group7808	1.0	0.9977045253033445
group7809	0.0	0.9996270510218255
group7810	0.0	0.9996270510218255
group7811	0.0	0.9996270510218255
group7812	2.0	0.9923878157469086
group7813	0.0	0.9996270510218255
group7814	0.0	0.9996270510218255
group7815	0.0	0.9996270510218255
group7816	0.0	0.9996270510218255
group7817	2.0	0.9923878157469086
group7818	0.0	0.9996270510218255
group7819	0.0	0.9996270510218255
group7820	0.0	0.9996270510218255
group7821	0.0	0.9996270510218255
group7822	0.0	0.9996270510218255
group7823	0.0	0.9996270510218255
group7824	0.0	0.9996270510218255
group7825	2.0	0.9923878157469086
group7826	0.0	0.9996270510218255
group7827	3.0	0.9816039147469156
group7828	0.0	0.9996270510218255
group7829	0.0	0.9996270510218255
group7830	0.0	0.9996270510218255
group7831	0.0	0.9996270510218255
group7832	0.0	0.9996270510218255
group7833	0.0	0.9996270510218255
group7834	0.0	0.9996270510218255
group7835	0.0	0.9996270510218255
group7836	0.0	0.9996270510218255
group7837	0.0	0.9996270510218255
group7838	3.0	0.9816039147469156
group7839	0.0	0.9996270510218255
group7840	0.0	0.9996270510218255
group7841	0.0	0.9996270510218255
group7842	0.0	0.9996270510218255
group7843	7.0	0.863022359174169
group7844	0.0	0.9996270510218255
group7845	0.0	0.9996270510218255
group7846	0.0	0.9996270510218255
group7847	0.0	0.9996270510218255
group7848	0.0	0.9996270510218255
group7849	0.0	0.9996270510218255
group7850	0.0	0.9996270510218255
group7851	1.0	0.9977045253033445
group7852	0.0	0.9996270510218255
group7853	4.0	0.9636385976372321
group7854	0.0	0.9996270510218255
group7855	5.0	0.9376373728504575
group7856	0.0	0.9996270510218255
group7857	0.0	0.9996270510218255
group7858	0.0	0.9996270510218255
group7859	0.0	0.9996270510218255
group7860	0.0	0.9996270510218255
group7861	0.0	0.9996270510218255
group7862	1.0	0.9977045253033445
group7863	0.0	0.9996270510218255
group7864	0.0	0.9996270510218255
group7865	0.0	0.9996270510218255
group7866	0.0	0.9996270510218255
group7867	0.0	0.9996270510218255
group7868	1.0	0.9977045253033445
group7869	0.0	0.9996270510218255
group7870	0.0	0.9996270510218255
group7871	0.0	0.9996270510218255
group7872	11.0	0.6634261810364657
group7873	1.0	0.9977045253033445
group7874	0.0	0.9996270510218255
group7875	6.0	0.9037650928930426
group7876	0.0	0.9996270510218255
group7877	0.0	0.9996270510218255
group7878	0.0	0.9996270510218255
group7879	2.0	0.9923878157469086
group7880	3.0	0.9816039147469156
group7881	0.0	0.9996270510218255
group7882	5.0	0.9376373728504575
group7883	0.0	0.9996270510218255
group7884	0.0	0.9996270510218255
group7885	4.0	0.9636385976372321
group7886	0.0	0.9996270510218255
group7887	0.0	0.9996270510218255
group7888	0.0	0.9996270510218255
group7889	0.0	0.9996270510218255
group7890	0.0	0.9996270510218255
group7891	0.0	0.9996270510218255
group7892	1.0	0.9977045253033445
group7893	0.0	0.9996270510218255
group7894	2.0	0.9923878157469086
group7895	4.0	0.9636385976372321
group7896	0.0	0.9996270510218255
group7897	0.0	0.9996270510218255
group7898	1.0	0.9977045253033445
group7899	0.0	0.9996270510218255
group7900	0.0	0.9996270510218255
group7901	0.0	0.9996270510218255
group7902	0.0	0.9996270510218255
group7903	2.0	0.9923878157469086
group7904	0.0	0.9996270510218255
group7905	1.0	0.9977045253033445
group7906	0.0	0.9996270510218255
group7907	0.0	0.9996270510218255
group7908	0.0	0.9996270510218255
group7909	0.0	0.9996270510218255
group7910	3.0	0.9816039147469156
group7911	0.0	0.9996270510218255
group7912	1.0	0.9977045253033445
group7913	0.0	0.9996270510218255
group7914	4.0	0.9636385976372321
group7915	0.0	0.9996270510218255
group7916	1.0	0.9977045253033445
group7917	2.0	0.9923878157469086
group7918	0.0	0.9996270510218255
group7919	0.0	0.9996270510218255
group7920	0.0	0.9996270510218255
group7921	0.0	0.9996270510218255
group7922	0.0	0.9996270510218255
group7923	3.0	0.9816039147469156
group7924	0.0	0.9996270510218255
group7925	4.0	0.9636385976372321
group7926	0.0	0.9996270510218255
group7927	0.0	0.9996270510218255
group7928	0.0	0.9996270510218255
group7929	1.0	0.9977045253033445
group7930	1.0	0.9977045253033445
group7931	0.0	0.9996270510218255
group7932	0.0	0.9996270510218255
group7933	0.0	0.9996270510218255
group7934	0.0	0.9996270510218255
group7935	0.0	0.9996270510218255
group7936	0.0	0.9996270510218255
group7937	0.0	0.9996270510218255
group7938	0.0	0.9996270510218255
group7939	3.0	0.9816039147469156
group7940	0.0	0.9996270510218255
group7941	0.0	0.9996270510218255
group7942	0.0	0.9996270510218255
group7943	2.0	0.9923878157469086
group7944	0.0	0.9996270510218255
group7945	0.0	0.9996270510218255
group7946	1.0	0.9977045253033445
group7947	0.0	0.9996270510218255
group7948	1.0	0.9977045253033445
group7949	0.0	0.9996270510218255
group7950	0.0	0.9996270510218255
group7951	0.0	0.9996270510218255
group7952	0.0	0.9996270510218255
group7953	0.0	0.9996270510218255
group7954	0.0	0.9996270510218255
group7955	0.0	0.9996270510218255
group7956	0.0	0.9996270510218255
group7957	0.0	0.9996270510218255
group7958	12.0	0.6118171600800579
group7959	0.0	0.9996270510218255
group7960	0.0	0.9996270510218255
group7961	3.0	0.9816039147469156
group7962	0.0	0.9996270510218255
group7963	0.0	0.9996270510218255
group7964	0.0	0.9996270510218255
group7965	0.0	0.9996270510218255
group7966	1.0	0.9977045253033445
group7967	11.0	0.6634261810364657
group7968	1.0	0.9977045253033445
group7969	0.0	0.9996270510218255
group7970	0.0	0.9996270510218255
group7971	18.0	0.3403438520397203
group7972	0.0	0.9996270510218255
group7973	0.0	0.9996270510218255
group7974	3.0	0.9816039147469156
group7975	1.0	0.9977045253033445
group7976	0.0	0.9996270510218255
group7977	0.0	0.9996270510218255
group7978	0.0	0.9996270510218255
group7979	2.0	0.9923878157469086
group7980	0.0	0.9996270510218255
group7981	1.0	0.9977045253033445
group7982	0.0	0.9996270510218255
group7983	0.0	0.9996270510218255
group7984	0.0	0.9996270510218255
group7985	3.0	0.9816039147469156
group7986	0.0	0.9996270510218255
group7987	0.0	0.9996270510218255
group7988	0.0	0.9996270510218255
group7989	0.0	0.9996270510218255
group7990	0.0	0.9996270510218255
group7991	0.0	0.9996270510218255
group7992	0.0	0.9996270510218255
group7993	0.0	0.9996270510218255
group7994	5.0	0.9376373728504575
group7995	0.0	0.9996270510218255
group7996	0.0	0.9996270510218255
group7997	0.0	0.9996270510218255
group7998	11.0	0.6634261810364657
group7999	0.0	0.9996270510218255
group8000	2.0	0.9923878157469086
group8001	0.0	0.9996270510218255
group8002	0.0	0.9996270510218255
group8003	0.0	0.9996270510218255
group8004	0.0	0.9996270510218255
group8005	2.0	0.9923878157469086
group8006	0.0	0.9996270510218255
group8007	0.0	0.9996270510218255
group8008	1.0	0.9977045253033445
group8009	0.0	0.9996270510218255
group8010	14.0	0.5128735258728038
group8011	1.0	0.9977045253033445
group8012	0.0	0.9996270510218255
group8013	1.0	0.9977045253033445
group8014	0.0	0.9996270510218255
group8015	3.0	0.9816039147469156
group8016	0.0	0.9996270510218255
group8017	0.0	0.9996270510218255
group8018	0.0	0.9996270510218255
group8019	0.0	0.9996270510218255
group8020	0.0	0.9996270510218255
group8021	1.0	0.9977045253033445
group8022	3.0	0.9816039147469156
group8023	0.0	0.9996270510218255
group8024	0.0	0.9996270510218255
group8025	8.0	0.8169246331035801
group8026	0.0	0.9996270510218255
group8027	1.0	0.9977045253033445
group8028	0.0	0.9996270510218255
group8029	6.0	0.9037650928930426
group8030	0.0	0.9996270510218255
group8031	3.0	0.9816039147469156
group8032	1.0	0.9977045253033445
group8033	1.0	0.9977045253033445
group8034	1.0	0.9977045253033445
group8035	2.0	0.9923878157469086
group8036	2.0	0.9923878157469086
group8037	0.0	0.9996270510218255
group8038	0.0	0.9996270510218255
group8039	0.0	0.9996270510218255
group8040	1.0	0.9977045253033445
group8041	0.0	0.9996270510218255
group8042	5.0	0.9376373728504575
group8043	0.0	0.9996270510218255
group8044	0.0	0.9996270510218255
group8045	0.0	0.9996270510218255
group8046	0.0	0.9996270510218255
group8047	2.0	0.9923878157469086
group8048	0.0	0.9996270510218255
group8049	14.0	0.5128735258728038
group8050	0.0	0.9996270510218255
group8051	0.0	0.9996270510218255
group8052	0.0	0.9996270510218255
group8053	2.0	0.9923878157469086
group8054	1.0	0.9977045253033445
group8055	1.0	0.9977045253033445
group8056	0.0	0.9996270510218255
group8057	3.0	0.9816039147469156
group8058	0.0	0.9996270510218255
group8059	0.0	0.9996270510218255
group8060	0.0	0.9996270510218255
group8061	2.0	0.9923878157469086
group8062	0.0	0.9996270510218255
group8063	0.0	0.9996270510218255
group8064	0.0	0.9996270510218255
group8065	0.0	0.9996270510218255
group8066	0.0	0.9996270510218255
group8067	0.0	0.9996270510218255
group8068	0.0	0.9996270510218255
group8069	0.0	0.9996270510218255
group8070	0.0	0.9996270510218255
group8071	0.0	0.9996270510218255
group8072	3.0	0.9816039147469156
group8073	0.0	0.9996270510218255
group8074	0.0	0.9996270510218255
group8075	0.0	0.9996270510218255
group8076	0.0	0.9996270510218255
group8077	0.0	0.9996270510218255
group8078	0.0	0.9996270510218255
group8079	0.0	0.9996270510218255
group8080	1.0	0.9977045253033445
group8081	0.0	0.9996270510218255
group8082	0.0	0.9996270510218255
group8083	2.0	0.9923878157469086
group8084	0.0	0.9996270510218255
group8085	2.0	0.9923878157469086
group8086	0.0	0.9996270510218255
group8087	2.0	0.9923878157469086
group8088	3.0	0.9816039147469156
group8089	0.0	0.9996270510218255
group8090	0.0	0.9996270510218255
group8091	0.0	0.9996270510218255
group8092	2.0	0.9923878157469086
group8093	1.0	0.9977045253033445
group8094	1.0	0.9977045253033445
group8095	3.0	0.9816039147469156
group8096	0.0	0.9996270510218255
group8097	2.0	0.9923878157469086
group8098	0.0	0.9996270510218255
group8099	0.0	0.9996270510218255
group8100	0.0	0.9996270510218255
group8101	0.0	0.9996270510218255
group8102	0.0	0.9996270510218255
group8103	3.0	0.9816039147469156
group8104	0.0	0.9996270510218255
group8105	0.0	0.9996270510218255
group8106	0.0	0.9996270510218255
group8107	0.0	0.9996270510218255
group8108	0.0	0.9996270510218255
group8109	4.0	0.9636385976372321
group8110	1.0	0.9977045253033445
group8111	0.0	0.9996270510218255
group8112	0.0	0.9996270510218255
group8113	0.0	0.9996270510218255
group8114	0.0	0.9996270510218255
group8115	0.0	0.9996270510218255
group8116	0.0	0.9996270510218255
group8117	0.0	0.9996270510218255
group8118	3.0	0.9816039147469156
group8119	0.0	0.9996270510218255
group8120	1.0	0.9977045253033445
group8121	1.0	0.9977045253033445
group8122	0.0	0.9996270510218255
group8123	0.0	0.9996270510218255
group8124	1.0	0.9977045253033445
group8125	1.0	0.9977045253033445
group8126	1.0	0.9977045253033445
group8127	0.0	0.9996270510218255
group8128	0.0	0.9996270510218255
group8129	0.0	0.9996270510218255
group8130	0.0	0.9996270510218255
group8131	0.0	0.9996270510218255
group8132	0.0	0.9996270510218255
group8133	0.0	0.9996270510218255
group8134	0.0	0.9996270510218255
group8135	2.0	0.9923878157469086
group8136	0.0	0.9996270510218255
group8137	1.0	0.9977045253033445
group8138	0.0	0.9996270510218255
group8139	0.0	0.9996270510218255
group8140	0.0	0.9996270510218255
group8141	4.0	0.9636385976372321
group8142	0.0	0.9996270510218255
group8143	0.0	0.9996270510218255
group8144	3.0	0.9816039147469156
group8145	0.0	0.9996270510218255
group8146	1.0	0.9977045253033445
group8147	0.0	0.9996270510218255
group8148	1.0	0.9977045253033445
group8149	2.0	0.9923878157469086
group8150	0.0	0.9996270510218255
group8151	3.0	0.9816039147469156
group8152	0.0	0.9996270510218255
group8153	0.0	0.9996270510218255
group8154	3.0	0.9816039147469156
group8155	0.0	0.9996270510218255
group8156	0.0	0.9996270510218255
group8157	0.0	0.9996270510218255
group8158	0.0	0.9996270510218255
group8159	0.0	0.9996270510218255
group8160	0.0	0.9996270510218255
group8161	0.0	0.9996270510218255
group8162	0.0	0.9996270510218255
group8163	0.0	0.9996270510218255
group8164	0.0	0.9996270510218255
group8165	1.0	0.9977045253033445
group8166	1.0	0.9977045253033445
group8167	0.0	0.9996270510218255
group8168	0.0	0.9996270510218255
group8169	0.0	0.9996270510218255
group8170	0.0	0.9996270510218255
group8171	0.0	0.9996270510218255
group8172	0.0	0.9996270510218255
group8173	0.0	0.9996270510218255
group8174	1.0	0.9977045253033445
group8175	0.0	0.9996270510218255
group8176	0.0	0.9996270510218255
group8177	2.0	0.9923878157469086
group8178	0.0	0.9996270510218255
group8179	0.0	0.9996270510218255
group8180	0.0	0.9996270510218255
group8181	0.0	0.9996270510218255
group8182	0.0	0.9996270510218255
group8183	3.0	0.9816039147469156
group8184	2.0	0.9923878157469086
group8185	0.0	0.9996270510218255
group8186	4.0	0.9636385976372321
group8187	1.0	0.9977045253033445
group8188	0.0	0.9996270510218255
group8189	0.0	0.9996270510218255
group8190	0.0	0.9996270510218255
group8191	0.0	0.9996270510218255
group8192	0.0	0.9996270510218255
group8193	3.0	0.9816039147469156
group8194	0.0	0.9996270510218255
group8195	0.0	0.9996270510218255
group8196	0.0	0.9996270510218255
group8197	0.0	0.9996270510218255
group8198	1.0	0.9977045253033445
group8199	0.0	0.9996270510218255
group8200	0.0	0.9996270510218255
group8201	0.0	0.9996270510218255
group8202	2.0	0.9923878157469086
group8203	1.0	0.9977045253033445
group8204	0.0	0.9996270510218255
group8205	1.0	0.9977045253033445
group8206	0.0	0.9996270510218255
group8207	8.0	0.8169246331035801
group8208	1.0	0.9977045253033445
group8209	0.0	0.9996270510218255
group8210	1.0	0.9977045253033445
group8211	0.0	0.9996270510218255
group8212	0.0	0.9996270510218255
group8213	0.0	0.9996270510218255
group8214	0.0	0.9996270510218255
group8215	0.0	0.9996270510218255
group8216	1.0	0.9977045253033445
group8217	0.0	0.9996270510218255
group8218	0.0	0.9996270510218255
group8219	0.0	0.9996270510218255
group8220	0.0	0.9996270510218255
group8221	0.0	0.9996270510218255
group8222	0.0	0.9996270510218255
group8223	1.0	0.9977045253033445
group8224	2.0	0.9923878157469086
group8225	0.0	0.9996270510218255
group8226	2.0	0.9923878157469086
group8227	0.0	0.9996270510218255
group8228	0.0	0.9996270510218255
group8229	0.0	0.9996270510218255
group8230	0.0	0.9996270510218255
