	n	p	p_mc
group7132	8.0	0.8117969462700925	0.812245
group7133	15.0	0.5673423471376051	0.567975
group7134	9.0	0.7777927756120597	0.777985
group7135	27.0	0.23527556043971876	0.237375
group7136	18.0	0.46864364454830054	0.46992
group7137	38.0	0.08363724466130562	0.085145
group7138	46.0	0.035485937051574955	0.035805
group7139	11.0	0.7076021659432692	0.7076
group7140	23.0	0.3260526310564965	0.327605
group7141	39.0	0.07547344661588593	0.07689
group7142	4.0	0.9295752138973431	0.92911
group7143	19.0	0.4377067767942396	0.4388
group7144	20.0	0.4078871094777948	0.40859
group7145	18.0	0.46864364454830054	0.46992
group7146	5.0	0.9036320005865308	0.90362
group7147	33.0	0.13687985257205268	0.13778
group7148	23.0	0.3260526310564965	0.327605
group7149	30.0	0.18075823943707842	0.182175
group7150	37.0	0.09255791572214164	0.093805
group7151	7.0	0.8443826168740521	0.84442
group7152	7.0	0.8443826168740521	0.84442
group7153	26.0	0.25599925159772946	0.25839
group7154	5.0	0.9036320005865308	0.90362
group7155	5.0	0.9036320005865308	0.90362
group7156	19.0	0.4377067767942396	0.4388
group7157	9.0	0.7777927756120597	0.777985
group7158	13.0	0.6367770992954181	0.637285
group7159	21.0	0.3792977989193782	0.379795
group7160	13.0	0.6367770992954181	0.637285
group7161	31.0	0.1650144691224512	0.16628
group7162	29.0	0.19769001867504465	0.199415
group7163	25.0	0.2780348206846651	0.28033
group7164	27.0	0.23527556043971876	0.237375
group7165	31.0	0.1650144691224512	0.16628
group7166	22.0	0.35201804517410273	0.35302
group7167	17.0	0.5006180349426363	0.50179
group7168	5.0	0.9036320005865308	0.90362
group7169	12.0	0.6721385988744878	0.672445
group7170	5.0	0.9036320005865308	0.90362
group7171	17.0	0.5006180349426363	0.50179
group7172	21.0	0.3792977989193782	0.379795
group7173	22.0	0.35201804517410273	0.35302
group7174	5.0	0.9036320005865308	0.90362
group7175	9.0	0.7777927756120597	0.777985
group7176	27.0	0.23527556043971876	0.237375
group7177	12.0	0.6721385988744878	0.672445
group7178	18.0	0.46864364454830054	0.46992
group7179	35.0	0.1128781440319317	0.113925
group7180	10.0	0.7429218496308708	0.742905
group7181	21.0	0.3792977989193782	0.379795
group7182	4.0	0.9295752138973431	0.92911
group7183	19.0	0.4377067767942396	0.4388
group7184	7.0	0.8443826168740521	0.84442
group7185	22.0	0.35201804517410273	0.35302
group7186	32.0	0.15040557383806438	0.151535
group7187	17.0	0.5006180349426363	0.50179
group7188	22.0	0.35201804517410273	0.35302
group7189	13.0	0.6367770992954181	0.637285
group7190	20.0	0.4078871094777948	0.40859
group7191	30.0	0.18075823943707842	0.182175
group7192	19.0	0.4377067767942396	0.4388
group7193	27.0	0.23527556043971876	0.237375
group7194	22.0	0.35201804517410273	0.35302
group7195	18.0	0.46864364454830054	0.46992
group7196	26.0	0.25599925159772946	0.25839
group7197	28.0	0.21585037192217874	0.217685
group7198	4.0	0.9295752138973431	0.92911
group7199	39.0	0.07547344661588593	0.07689
group7200	1.0	0.9866514794766174	0.98695
group7201	9.0	0.7777927756120597	0.777985
group7202	13.0	0.6367770992954181	0.637285
group7203	27.0	0.23527556043971876	0.237375
group7204	49.0	0.02522865365164096	0.02494
group7205	24.0	0.30138841387382326	0.303285
group7206	53.0	0.01576828350473405	0.015845
group7207	33.0	0.13687985257205268	0.13778
group7208	28.0	0.21585037192217874	0.217685
group7209	5.0	0.9036320005865308	0.90362
group7210	13.0	0.6367770992954181	0.637285
group7211	37.0	0.09255791572214164	0.093805
group7212	10.0	0.7429218496308708	0.742905
group7213	28.0	0.21585037192217874	0.217685
group7214	17.0	0.5006180349426363	0.50179
group7215	15.0	0.5673423471376051	0.567975
group7216	5.0	0.9036320005865308	0.90362
group7217	7.0	0.8443826168740521	0.84442
group7218	11.0	0.7076021659432692	0.7076
group7219	14.0	0.6017819849342632	0.602205
group7220	38.0	0.08363724466130562	0.085145
group7221	14.0	0.6017819849342632	0.602205
group7222	9.0	0.7777927756120597	0.777985
group7223	7.0	0.8443826168740521	0.84442
group7224	29.0	0.19769001867504465	0.199415
group7225	21.0	0.3792977989193782	0.379795
group7226	7.0	0.8443826168740521	0.84442
group7227	2.0	0.9717759992072467	0.9717
group7228	11.0	0.7076021659432692	0.7076
group7229	6.0	0.8750880549677909	0.87498
group7230	14.0	0.6017819849342632	0.602205
group7231	5.0	0.9036320005865308	0.90362
group7232	8.0	0.8117969462700925	0.812245
group7233	16.0	0.5335648140455699	0.534455
group7234	33.0	0.13687985257205268	0.13778
group7235	8.0	0.8117969462700925	0.812245
group7236	21.0	0.3792977989193782	0.379795
group7237	7.0	0.8443826168740521	0.84442
group7238	25.0	0.2780348206846651	0.28033
group7239	18.0	0.46864364454830054	0.46992
group7240	32.0	0.15040557383806438	0.151535
group7241	0.0	0.9964557987482943	0.996615
group7242	39.0	0.07547344661588593	0.07689
group7243	25.0	0.2780348206846651	0.28033
group7244	7.0	0.8443826168740521	0.84442
group7245	33.0	0.13687985257205268	0.13778
group7246	8.0	0.8117969462700925	0.812245
group7247	26.0	0.25599925159772946	0.25839
group7248	4.0	0.9295752138973431	0.92911
group7249	22.0	0.35201804517410273	0.35302
group7250	4.0	0.9295752138973431	0.92911
group7251	38.0	0.08363724466130562	0.085145
group7252	21.0	0.3792977989193782	0.379795
group7253	5.0	0.9036320005865308	0.90362
group7254	16.0	0.5335648140455699	0.534455
group7255	12.0	0.6721385988744878	0.672445
group7256	12.0	0.6721385988744878	0.672445
group7257	26.0	0.25599925159772946	0.25839
group7258	22.0	0.35201804517410273	0.35302
group7259	13.0	0.6367770992954181	0.637285
group7260	11.0	0.7076021659432692	0.7076
group7261	53.0	0.01576828350473405	0.015845
group7262	16.0	0.5335648140455699	0.534455
group7263	21.0	0.3792977989193782	0.379795
group7264	6.0	0.8750880549677909	0.87498
group7265	9.0	0.7777927756120597	0.777985
group7266	26.0	0.25599925159772946	0.25839
group7267	15.0	0.5673423471376051	0.567975
group7268	17.0	0.5006180349426363	0.50179
group7269	8.0	0.8117969462700925	0.812245
group7270	17.0	0.5006180349426363	0.50179
group7271	9.0	0.7777927756120597	0.777985
group7272	13.0	0.6367770992954181	0.637285
group7273	26.0	0.25599925159772946	0.25839
group7274	27.0	0.23527556043971876	0.237375
group7275	8.0	0.8117969462700925	0.812245
group7276	14.0	0.6017819849342632	0.602205
group7277	8.0	0.8117969462700925	0.812245
group7278	13.0	0.6367770992954181	0.637285
group7279	11.0	0.7076021659432692	0.7076
group7280	29.0	0.19769001867504465	0.199415
group7281	12.0	0.6721385988744878	0.672445
group7282	21.0	0.3792977989193782	0.379795
group7283	8.0	0.8117969462700925	0.812245
group7284	33.0	0.13687985257205268	0.13778
group7285	19.0	0.4377067767942396	0.4388
group7286	6.0	0.8750880549677909	0.87498
group7287	9.0	0.7777927756120597	0.777985
group7288	4.0	0.9295752138973431	0.92911
group7289	58.0	0.008566115500265273	0.008605
group7290	8.0	0.8117969462700925	0.812245
group7291	14.0	0.6017819849342632	0.602205
group7292	9.0	0.7777927756120597	0.777985
group7293	32.0	0.15040557383806438	0.151535
group7294	11.0	0.7076021659432692	0.7076
group7295	36.0	0.10228770515807882	0.103235
group7296	32.0	0.15040557383806438	0.151535
group7297	8.0	0.8117969462700925	0.812245
group7298	6.0	0.8750880549677909	0.87498
group7299	29.0	0.19769001867504465	0.199415
group7300	28.0	0.21585037192217874	0.217685
group7301	6.0	0.8750880549677909	0.87498
group7302	14.0	0.6017819849342632	0.602205
group7303	20.0	0.4078871094777948	0.40859
group7304	9.0	0.7777927756120597	0.777985
group7305	34.0	0.12438853713111309	0.12545
group7306	11.0	0.7076021659432692	0.7076
group7307	13.0	0.6367770992954181	0.637285
group7308	13.0	0.6367770992954181	0.637285
group7309	4.0	0.9295752138973431	0.92911
group7310	21.0	0.3792977989193782	0.379795
group7311	20.0	0.4078871094777948	0.40859
group7312	8.0	0.8117969462700925	0.812245
group7313	18.0	0.46864364454830054	0.46992
group7314	6.0	0.8750880549677909	0.87498
group7315	24.0	0.30138841387382326	0.303285
group7316	16.0	0.5335648140455699	0.534455
group7317	22.0	0.35201804517410273	0.35302
group7318	17.0	0.5006180349426363	0.50179
group7319	45.0	0.03966974103952901	0.039845
group7320	18.0	0.46864364454830054	0.46992
group7321	18.0	0.46864364454830054	0.46992
group7322	22.0	0.35201804517410273	0.35302
group7323	7.0	0.8443826168740521	0.84442
group7324	7.0	0.8443826168740521	0.84442
group7325	8.0	0.8117969462700925	0.812245
group7326	12.0	0.6721385988744878	0.672445
group7327	31.0	0.1650144691224512	0.16628
group7328	27.0	0.23527556043971876	0.237375
group7329	11.0	0.7076021659432692	0.7076
group7330	10.0	0.7429218496308708	0.742905
group7331	33.0	0.13687985257205268	0.13778
group7332	9.0	0.7777927756120597	0.777985
group7333	17.0	0.5006180349426363	0.50179
group7334	25.0	0.2780348206846651	0.28033
group7335	46.0	0.035485937051574955	0.035805
group7336	24.0	0.30138841387382326	0.303285
group7337	6.0	0.8750880549677909	0.87498
group7338	26.0	0.25599925159772946	0.25839
group7339	27.0	0.23527556043971876	0.237375
group7340	49.0	0.02522865365164096	0.02494
group7341	30.0	0.18075823943707842	0.182175
group7342	17.0	0.5006180349426363	0.50179
group7343	29.0	0.19769001867504465	0.199415
group7344	29.0	0.19769001867504465	0.199415
group7345	32.0	0.15040557383806438	0.151535
group7346	16.0	0.5335648140455699	0.534455
group7347	7.0	0.8443826168740521	0.84442
group7348	16.0	0.5335648140455699	0.534455
group7349	22.0	0.35201804517410273	0.35302
group7350	14.0	0.6017819849342632	0.602205
group7351	3.0	0.9524905776673729	0.951885
group7352	7.0	0.8443826168740521	0.84442
group7353	32.0	0.15040557383806438	0.151535
group7354	6.0	0.8750880549677909	0.87498
group7355	18.0	0.46864364454830054	0.46992
group7356	16.0	0.5335648140455699	0.534455
group7357	2.0	0.9717759992072467	0.9717
group7358	50.0	0.022467405828647227	0.02228
group7359	12.0	0.6721385988744878	0.672445
group7360	60.0	0.006666339748487276	0.006625
group7361	9.0	0.7777927756120597	0.777985
group7362	19.0	0.4377067767942396	0.4388
group7363	29.0	0.19769001867504465	0.199415
group7364	27.0	0.23527556043971876	0.237375
group7365	0.0	0.9964557987482943	0.996615
group7366	48.0	0.028298663618121826	0.02826
group7367	7.0	0.8443826168740521	0.84442
group7368	21.0	0.3792977989193782	0.379795
group7369	28.0	0.21585037192217874	0.217685
group7370	21.0	0.3792977989193782	0.379795
group7371	13.0	0.6367770992954181	0.637285
group7372	23.0	0.3260526310564965	0.327605
group7373	16.0	0.5335648140455699	0.534455
group7374	8.0	0.8117969462700925	0.812245
group7375	1.0	0.9866514794766174	0.98695
group7376	0.0	0.9964557987482943	0.996615
group7377	27.0	0.23527556043971876	0.237375
group7378	30.0	0.18075823943707842	0.182175
group7379	12.0	0.6721385988744878	0.672445
group7380	23.0	0.3260526310564965	0.327605
group7381	12.0	0.6721385988744878	0.672445
group7382	2.0	0.9717759992072467	0.9717
group7383	10.0	0.7429218496308708	0.742905
group7384	5.0	0.9036320005865308	0.90362
group7385	16.0	0.5335648140455699	0.534455
group7386	8.0	0.8117969462700925	0.812245
group7387	6.0	0.8750880549677909	0.87498
group7388	10.0	0.7429218496308708	0.742905
group7389	28.0	0.21585037192217874	0.217685
group7390	18.0	0.46864364454830054	0.46992
group7391	13.0	0.6367770992954181	0.637285
group7392	17.0	0.5006180349426363	0.50179
group7393	17.0	0.5006180349426363	0.50179
group7394	21.0	0.3792977989193782	0.379795
group7395	21.0	0.3792977989193782	0.379795
group7396	70.0	0.001804601553839406	0.001795
group7397	26.0	0.25599925159772946	0.25839
group7398	20.0	0.4078871094777948	0.40859
group7399	30.0	0.18075823943707842	0.182175
group7400	27.0	0.23527556043971876	0.237375
group7401	11.0	0.7076021659432692	0.7076
group7402	4.0	0.9295752138973431	0.92911
group7403	35.0	0.1128781440319317	0.113925
group7404	12.0	0.6721385988744878	0.672445
group7405	17.0	0.5006180349426363	0.50179
group7406	3.0	0.9524905776673729	0.951885
group7407	32.0	0.15040557383806438	0.151535
group7408	41.0	0.06121642346371278	0.062355
group7409	7.0	0.8443826168740521	0.84442
group7410	2.0	0.9717759992072467	0.9717
group7411	40.0	0.06801613565811512	0.069375
group7412	27.0	0.23527556043971876	0.237375
group7413	45.0	0.03966974103952901	0.039845
group7414	12.0	0.6721385988744878	0.672445
group7415	43.0	0.049400413625175145	0.0496
group7416	8.0	0.8117969462700925	0.812245
group7417	17.0	0.5006180349426363	0.50179
group7418	43.0	0.049400413625175145	0.0496
group7419	29.0	0.19769001867504465	0.199415
group7420	13.0	0.6367770992954181	0.637285
group7421	21.0	0.3792977989193782	0.379795
group7422	10.0	0.7429218496308708	0.742905
group7423	31.0	0.1650144691224512	0.16628
group7424	22.0	0.35201804517410273	0.35302
group7425	13.0	0.6367770992954181	0.637285
group7426	7.0	0.8443826168740521	0.84442
group7427	68.0	0.0023594607658527092	0.00236
group7428	30.0	0.18075823943707842	0.182175
group7429	20.0	0.4078871094777948	0.40859
group7430	19.0	0.4377067767942396	0.4388
group7431	17.0	0.5006180349426363	0.50179
group7432	16.0	0.5335648140455699	0.534455
group7433	24.0	0.30138841387382326	0.303285
group7434	7.0	0.8443826168740521	0.84442
group7435	18.0	0.46864364454830054	0.46992
group7436	1.0	0.9866514794766174	0.98695
group7437	6.0	0.8750880549677909	0.87498
group7438	4.0	0.9295752138973431	0.92911
group7439	6.0	0.8750880549677909	0.87498
group7440	30.0	0.18075823943707842	0.182175
group7441	72.0	0.0013758047694653619	0.001285
group7442	6.0	0.8750880549677909	0.87498
group7443	27.0	0.23527556043971876	0.237375
group7444	13.0	0.6367770992954181	0.637285
group7445	23.0	0.3260526310564965	0.327605
group7446	22.0	0.35201804517410273	0.35302
group7447	10.0	0.7429218496308708	0.742905
group7448	26.0	0.25599925159772946	0.25839
group7449	12.0	0.6721385988744878	0.672445
group7450	19.0	0.4377067767942396	0.4388
group7451	14.0	0.6017819849342632	0.602205
group7452	0.0	0.9964557987482943	0.996615
group7453	25.0	0.2780348206846651	0.28033
group7454	28.0	0.21585037192217874	0.217685
group7455	4.0	0.9295752138973431	0.92911
group7456	25.0	0.2780348206846651	0.28033
group7457	24.0	0.30138841387382326	0.303285
group7458	10.0	0.7429218496308708	0.742905
group7459	17.0	0.5006180349426363	0.50179
group7460	0.0	0.9964557987482943	0.996615
group7461	10.0	0.7429218496308708	0.742905
group7462	26.0	0.25599925159772946	0.25839
group7463	30.0	0.18075823943707842	0.182175
group7464	20.0	0.4078871094777948	0.40859
group7465	34.0	0.12438853713111309	0.12545
group7466	30.0	0.18075823943707842	0.182175
group7467	14.0	0.6017819849342632	0.602205
group7468	1.0	0.9866514794766174	0.98695
group7469	24.0	0.30138841387382326	0.303285
group7470	21.0	0.3792977989193782	0.379795
group7471	2.0	0.9717759992072467	0.9717
group7472	1.0	0.9866514794766174	0.98695
group7473	28.0	0.21585037192217874	0.217685
group7474	49.0	0.02522865365164096	0.02494
group7475	16.0	0.5335648140455699	0.534455
group7476	32.0	0.15040557383806438	0.151535
group7477	9.0	0.7777927756120597	0.777985
group7478	15.0	0.5673423471376051	0.567975
group7479	11.0	0.7076021659432692	0.7076
group7480	35.0	0.1128781440319317	0.113925
group7481	14.0	0.6017819849342632	0.602205
group7482	51.0	0.01998713054581375	0.019985
group7483	23.0	0.3260526310564965	0.327605
group7484	19.0	0.4377067767942396	0.4388
group7485	8.0	0.8117969462700925	0.812245
group7486	15.0	0.5673423471376051	0.567975
group7487	36.0	0.10228770515807882	0.103235
group7488	13.0	0.6367770992954181	0.637285
group7489	20.0	0.4078871094777948	0.40859
group7490	11.0	0.7076021659432692	0.7076
group7491	16.0	0.5335648140455699	0.534455
group7492	18.0	0.46864364454830054	0.46992
group7493	10.0	0.7429218496308708	0.742905
group7494	22.0	0.35201804517410273	0.35302
group7495	35.0	0.1128781440319317	0.113925
group7496	21.0	0.3792977989193782	0.379795
group7497	11.0	0.7076021659432692	0.7076
group7498	22.0	0.35201804517410273	0.35302
group7499	41.0	0.06121642346371278	0.062355
group7500	21.0	0.3792977989193782	0.379795
group7501	6.0	0.8750880549677909	0.87498
group7502	36.0	0.10228770515807882	0.103235
group7503	8.0	0.8117969462700925	0.812245
group7504	19.0	0.4377067767942396	0.4388
group7505	38.0	0.08363724466130562	0.085145
group7506	0.0	0.9964557987482943	0.996615
group7507	30.0	0.18075823943707842	0.182175
group7508	3.0	0.9524905776673729	0.951885
group7509	39.0	0.07547344661588593	0.07689
group7510	6.0	0.8750880549677909	0.87498
group7511	30.0	0.18075823943707842	0.182175
group7512	6.0	0.8750880549677909	0.87498
group7513	31.0	0.1650144691224512	0.16628
group7514	6.0	0.8750880549677909	0.87498
group7515	15.0	0.5673423471376051	0.567975
group7516	17.0	0.5006180349426363	0.50179
group7517	14.0	0.6017819849342632	0.602205
group7518	11.0	0.7076021659432692	0.7076
group7519	5.0	0.9036320005865308	0.90362
group7520	16.0	0.5335648140455699	0.534455
group7521	6.0	0.8750880549677909	0.87498
group7522	21.0	0.3792977989193782	0.379795
group7523	21.0	0.3792977989193782	0.379795
group7524	0.0	0.9964557987482943	0.996615
group7525	37.0	0.09255791572214164	0.093805
group7526	16.0	0.5335648140455699	0.534455
group7527	24.0	0.30138841387382326	0.303285
group7528	20.0	0.4078871094777948	0.40859
group7529	11.0	0.7076021659432692	0.7076
group7530	4.0	0.9295752138973431	0.92911
group7531	18.0	0.46864364454830054	0.46992
group7532	11.0	0.7076021659432692	0.7076
group7533	10.0	0.7429218496308708	0.742905
group7534	38.0	0.08363724466130562	0.085145
group7535	13.0	0.6367770992954181	0.637285
group7536	17.0	0.5006180349426363	0.50179
group7537	7.0	0.8443826168740521	0.84442
group7538	16.0	0.5335648140455699	0.534455
group7539	21.0	0.3792977989193782	0.379795
group7540	29.0	0.19769001867504465	0.199415
group7541	27.0	0.23527556043971876	0.237375
group7542	28.0	0.21585037192217874	0.217685
group7543	14.0	0.6017819849342632	0.602205
group7544	17.0	0.5006180349426363	0.50179
group7545	30.0	0.18075823943707842	0.182175
group7546	9.0	0.7777927756120597	0.777985
group7547	28.0	0.21585037192217874	0.217685
group7548	46.0	0.035485937051574955	0.035805
group7549	15.0	0.5673423471376051	0.567975
group7550	5.0	0.9036320005865308	0.90362
group7551	9.0	0.7777927756120597	0.777985
group7552	8.0	0.8117969462700925	0.812245
group7553	21.0	0.3792977989193782	0.379795
group7554	10.0	0.7429218496308708	0.742905
group7555	8.0	0.8117969462700925	0.812245
group7556	4.0	0.9295752138973431	0.92911
group7557	10.0	0.7429218496308708	0.742905
group7558	18.0	0.46864364454830054	0.46992
group7559	51.0	0.01998713054581375	0.019985
group7560	22.0	0.35201804517410273	0.35302
group7561	6.0	0.8750880549677909	0.87498
group7562	13.0	0.6367770992954181	0.637285
group7563	23.0	0.3260526310564965	0.327605
group7564	24.0	0.30138841387382326	0.303285
group7565	22.0	0.35201804517410273	0.35302
group7566	30.0	0.18075823943707842	0.182175
group7567	4.0	0.9295752138973431	0.92911
group7568	10.0	0.7429218496308708	0.742905
group7569	15.0	0.5673423471376051	0.567975
group7570	13.0	0.6367770992954181	0.637285
group7571	18.0	0.46864364454830054	0.46992
group7572	26.0	0.25599925159772946	0.25839
group7573	25.0	0.2780348206846651	0.28033
group7574	6.0	0.8750880549677909	0.87498
group7575	22.0	0.35201804517410273	0.35302
group7576	13.0	0.6367770992954181	0.637285
group7577	1.0	0.9866514794766174	0.98695
group7578	17.0	0.5006180349426363	0.50179
group7579	14.0	0.6017819849342632	0.602205
group7580	23.0	0.3260526310564965	0.327605
group7581	17.0	0.5006180349426363	0.50179
group7582	19.0	0.4377067767942396	0.4388
group7583	25.0	0.2780348206846651	0.28033
group7584	26.0	0.25599925159772946	0.25839
group7585	23.0	0.3260526310564965	0.327605
group7586	6.0	0.8750880549677909	0.87498
group7587	20.0	0.4078871094777948	0.40859
group7588	6.0	0.8750880549677909	0.87498
group7589	26.0	0.25599925159772946	0.25839
group7590	33.0	0.13687985257205268	0.13778
group7591	5.0	0.9036320005865308	0.90362
group7592	24.0	0.30138841387382326	0.303285
group7593	31.0	0.1650144691224512	0.16628
group7594	9.0	0.7777927756120597	0.777985
group7595	1.0	0.9866514794766174	0.98695
group7596	7.0	0.8443826168740521	0.84442
group7597	29.0	0.19769001867504465	0.199415
group7598	6.0	0.8750880549677909	0.87498
group7599	9.0	0.7777927756120597	0.777985
group7600	12.0	0.6721385988744878	0.672445
group7601	31.0	0.1650144691224512	0.16628
group7602	28.0	0.21585037192217874	0.217685
group7603	4.0	0.9295752138973431	0.92911
group7604	39.0	0.07547344661588593	0.07689
group7605	10.0	0.7429218496308708	0.742905
group7606	44.0	0.044295119846229525	0.044485
group7607	37.0	0.09255791572214164	0.093805
group7608	5.0	0.9036320005865308	0.90362
group7609	19.0	0.4377067767942396	0.4388
group7610	13.0	0.6367770992954181	0.637285
group7611	14.0	0.6017819849342632	0.602205
group7612	9.0	0.7777927756120597	0.777985
group7613	15.0	0.5673423471376051	0.567975
group7614	33.0	0.13687985257205268	0.13778
group7615	12.0	0.6721385988744878	0.672445
group7616	11.0	0.7076021659432692	0.7076
group7617	21.0	0.3792977989193782	0.379795
group7618	13.0	0.6367770992954181	0.637285
group7619	18.0	0.46864364454830054	0.46992
group7620	6.0	0.8750880549677909	0.87498
group7621	26.0	0.25599925159772946	0.25839
group7622	13.0	0.6367770992954181	0.637285
group7623	2.0	0.9717759992072467	0.9717
group7624	17.0	0.5006180349426363	0.50179
group7625	10.0	0.7429218496308708	0.742905
group7626	8.0	0.8117969462700925	0.812245
group7627	1.0	0.9866514794766174	0.98695
group7628	9.0	0.7777927756120597	0.777985
group7629	28.0	0.21585037192217874	0.217685
group7630	7.0	0.8443826168740521	0.84442
group7631	12.0	0.6721385988744878	0.672445
group7632	26.0	0.25599925159772946	0.25839
group7633	21.0	0.3792977989193782	0.379795
group7634	27.0	0.23527556043971876	0.237375
group7635	6.0	0.8750880549677909	0.87498
group7636	22.0	0.35201804517410273	0.35302
group7637	28.0	0.21585037192217874	0.217685
group7638	34.0	0.12438853713111309	0.12545
group7639	29.0	0.19769001867504465	0.199415
group7640	5.0	0.9036320005865308	0.90362
group7641	11.0	0.7076021659432692	0.7076
group7642	13.0	0.6367770992954181	0.637285
group7643	22.0	0.35201804517410273	0.35302
group7644	52.0	0.01776196739607719	0.01778
group7645	40.0	0.06801613565811512	0.069375
group7646	20.0	0.4078871094777948	0.40859
group7647	5.0	0.9036320005865308	0.90362
group7648	32.0	0.15040557383806438	0.151535
group7649	21.0	0.3792977989193782	0.379795
group7650	14.0	0.6017819849342632	0.602205
group7651	5.0	0.9036320005865308	0.90362
group7652	15.0	0.5673423471376051	0.567975
group7653	29.0	0.19769001867504465	0.199415
group7654	5.0	0.9036320005865308	0.90362
group7655	36.0	0.10228770515807882	0.103235
group7656	53.0	0.01576828350473405	0.015845
group7657	17.0	0.5006180349426363	0.50179
group7658	28.0	0.21585037192217874	0.217685
group7659	8.0	0.8117969462700925	0.812245
group7660	48.0	0.028298663618121826	0.02826
group7661	26.0	0.25599925159772946	0.25839
group7662	8.0	0.8117969462700925	0.812245
group7663	35.0	0.1128781440319317	0.113925
group7664	30.0	0.18075823943707842	0.182175
group7665	8.0	0.8117969462700925	0.812245
group7666	11.0	0.7076021659432692	0.7076
group7667	10.0	0.7429218496308708	0.742905
group7668	11.0	0.7076021659432692	0.7076
group7669	47.0	0.03170709278870714	0.03201
group7670	34.0	0.12438853713111309	0.12545
group7671	16.0	0.5335648140455699	0.534455
group7672	9.0	0.7777927756120597	0.777985
group7673	30.0	0.18075823943707842	0.182175
group7674	17.0	0.5006180349426363	0.50179
group7675	27.0	0.23527556043971876	0.237375
group7676	19.0	0.4377067767942396	0.4388
group7677	14.0	0.6017819849342632	0.602205
group7678	15.0	0.5673423471376051	0.567975
group7679	34.0	0.12438853713111309	0.12545
group7680	5.0	0.9036320005865308	0.90362
group7681	28.0	0.21585037192217874	0.217685
group7682	28.0	0.21585037192217874	0.217685
group7683	23.0	0.3260526310564965	0.327605
group7684	25.0	0.2780348206846651	0.28033
group7685	29.0	0.19769001867504465	0.199415
group7686	12.0	0.6721385988744878	0.672445
group7687	11.0	0.7076021659432692	0.7076
group7688	1.0	0.9866514794766174	0.98695
group7689	12.0	0.6721385988744878	0.672445
group7690	9.0	0.7777927756120597	0.777985
group7691	16.0	0.5335648140455699	0.534455
group7692	15.0	0.5673423471376051	0.567975
group7693	16.0	0.5335648140455699	0.534455
group7694	22.0	0.35201804517410273	0.35302
group7695	45.0	0.03966974103952901	0.039845
group7696	34.0	0.12438853713111309	0.12545
group7697	0.0	0.9964557987482943	0.996615
group7698	31.0	0.1650144691224512	0.16628
group7699	36.0	0.10228770515807882	0.103235
group7700	27.0	0.23527556043971876	0.237375
group7701	19.0	0.4377067767942396	0.4388
group7702	1.0	0.9866514794766174	0.98695
group7703	44.0	0.044295119846229525	0.044485
group7704	4.0	0.9295752138973431	0.92911
group7705	19.0	0.4377067767942396	0.4388
group7706	11.0	0.7076021659432692	0.7076
group7707	42.0	0.05502639239179968	0.05553
group7708	23.0	0.3260526310564965	0.327605
group7709	40.0	0.06801613565811512	0.069375
group7710	32.0	0.15040557383806438	0.151535
group7711	4.0	0.9295752138973431	0.92911
group7712	26.0	0.25599925159772946	0.25839
group7713	17.0	0.5006180349426363	0.50179
group7714	5.0	0.9036320005865308	0.90362
group7715	22.0	0.35201804517410273	0.35302
group7716	7.0	0.8443826168740521	0.84442
group7717	15.0	0.5673423471376051	0.567975
group7718	8.0	0.8117969462700925	0.812245
group7719	23.0	0.3260526310564965	0.327605
group7720	6.0	0.8750880549677909	0.87498
group7721	21.0	0.3792977989193782	0.379795
group7722	2.0	0.9717759992072467	0.9717
group7723	34.0	0.12438853713111309	0.12545
group7724	30.0	0.18075823943707842	0.182175
group7725	4.0	0.9295752138973431	0.92911
group7726	28.0	0.21585037192217874	0.217685
group7727	16.0	0.5335648140455699	0.534455
group7728	11.0	0.7076021659432692	0.7076
group7729	25.0	0.2780348206846651	0.28033
group7730	16.0	0.5335648140455699	0.534455
group7731	18.0	0.46864364454830054	0.46992
group7732	9.0	0.7777927756120597	0.777985
group7733	12.0	0.6721385988744878	0.672445
group7734	16.0	0.5335648140455699	0.534455
group7735	34.0	0.12438853713111309	0.12545
group7736	16.0	0.5335648140455699	0.534455
group7737	10.0	0.7429218496308708	0.742905
group7738	4.0	0.9295752138973431	0.92911
group7739	50.0	0.022467405828647227	0.02228
group7740	20.0	0.4078871094777948	0.40859
group7741	19.0	0.4377067767942396	0.4388
group7742	18.0	0.46864364454830054	0.46992
group7743	24.0	0.30138841387382326	0.303285
group7744	3.0	0.9524905776673729	0.951885
group7745	18.0	0.46864364454830054	0.46992
group7746	42.0	0.05502639239179968	0.05553
group7747	23.0	0.3260526310564965	0.327605
group7748	30.0	0.18075823943707842	0.182175
group7749	21.0	0.3792977989193782	0.379795
group7750	11.0	0.7076021659432692	0.7076
group7751	30.0	0.18075823943707842	0.182175
group7752	17.0	0.5006180349426363	0.50179
group7753	6.0	0.8750880549677909	0.87498
group7754	36.0	0.10228770515807882	0.103235
group7755	13.0	0.6367770992954181	0.637285
group7756	12.0	0.6721385988744878	0.672445
group7757	2.0	0.9717759992072467	0.9717
group7758	14.0	0.6017819849342632	0.602205
group7759	0.0	0.9964557987482943	0.996615
group7760	10.0	0.7429218496308708	0.742905
group7761	18.0	0.46864364454830054	0.46992
group7762	19.0	0.4377067767942396	0.4388
group7763	21.0	0.3792977989193782	0.379795
group7764	49.0	0.02522865365164096	0.02494
group7765	20.0	0.4078871094777948	0.40859
group7766	6.0	0.8750880549677909	0.87498
