	n	p	p_mc
group7664	17.0	0.2823220006167115	0.27994
group7665	27.0	0.097855328177685	0.096985
group7666	34.0	0.04218447370764899	0.042505
group7667	13.0	0.40597363279368287	0.405615
group7668	6.0	0.7029110673035962	0.70271
group7669	16.0	0.31026942180837624	0.30799
group7670	32.0	0.05400872760891926	0.0543
group7671	4.0	0.7995284463150603	0.79933
group7672	4.0	0.7995284463150603	0.79933
group7673	20.0	0.209756230900581	0.20821
group7674	1.0	0.9413269327800585	0.941335
group7675	0.0	0.9815302730563205	0.98146
group7676	17.0	0.2823220006167115	0.27994
group7677	11.0	0.48045817516495287	0.480855
group7678	24.0	0.13737014757494478	0.13622
group7679	13.0	0.40597363279368287	0.405615
group7680	6.0	0.7029110673035962	0.70271
group7681	6.0	0.7029110673035962	0.70271
group7682	17.0	0.2823220006167115	0.27994
group7683	3.0	0.8481189845234005	0.84798
group7684	7.0	0.6555652833239324	0.654955
group7685	1.0	0.9413269327800585	0.941335
group7686	4.0	0.7995284463150603	0.79933
group7687	3.0	0.8481189845234005	0.84798
group7688	24.0	0.13737014757494478	0.13622
group7689	11.0	0.48045817516495287	0.480855
group7690	23.0	0.15321302217561789	0.152215
group7691	20.0	0.209756230900581	0.20821
group7692	13.0	0.40597363279368287	0.405615
group7693	3.0	0.8481189845234005	0.84798
group7694	10.0	0.5209568795122508	0.521505
group7695	0.0	0.9815302730563205	0.98146
group7696	14.0	0.37204078967426624	0.37142
group7697	3.0	0.8481189845234005	0.84798
group7698	16.0	0.31026942180837624	0.30799
group7699	25.0	0.12289616631355292	0.121675
group7700	20.0	0.209756230900581	0.20821
group7701	15.0	0.34022629115553166	0.338695
group7702	0.0	0.9815302730563205	0.98146
group7703	24.0	0.13737014757494478	0.13622
group7704	9.0	0.5637984007605903	0.564285
group7705	26.0	0.10975127549487564	0.10852
group7706	11.0	0.48045817516495287	0.480855
group7707	16.0	0.31026942180837624	0.30799
group7708	9.0	0.5637984007605903	0.564285
group7709	0.0	0.9815302730563205	0.98146
group7710	34.0	0.04218447370764899	0.042505
group7711	6.0	0.7029110673035962	0.70271
group7712	9.0	0.5637984007605903	0.564285
group7713	4.0	0.7995284463150603	0.79933
group7714	0.0	0.9815302730563205	0.98146
group7715	22.0	0.17043590650063695	0.169515
group7716	14.0	0.37204078967426624	0.37142
group7717	6.0	0.7029110673035962	0.70271
group7718	6.0	0.7029110673035962	0.70271
group7719	6.0	0.7029110673035962	0.70271
group7720	12.0	0.44215817756016235	0.44223
group7721	12.0	0.44215817756016235	0.44223
group7722	4.0	0.7995284463150603	0.79933
group7723	15.0	0.34022629115553166	0.338695
group7724	16.0	0.31026942180837624	0.30799
group7725	18.0	0.25637057800304724	0.254035
group7726	25.0	0.12289616631355292	0.121675
group7727	3.0	0.8481189845234005	0.84798
group7728	6.0	0.7029110673035962	0.70271
group7729	3.0	0.8481189845234005	0.84798
group7730	13.0	0.40597363279368287	0.405615
group7731	9.0	0.5637984007605903	0.564285
group7732	33.0	0.047756062900310196	0.04822
group7733	13.0	0.40597363279368287	0.405615
group7734	33.0	0.047756062900310196	0.04822
group7735	4.0	0.7995284463150603	0.79933
group7736	23.0	0.15321302217561789	0.152215
group7737	4.0	0.7995284463150603	0.79933
group7738	6.0	0.7029110673035962	0.70271
group7739	4.0	0.7995284463150603	0.79933
group7740	1.0	0.9413269327800585	0.941335
group7741	0.0	0.9815302730563205	0.98146
group7742	13.0	0.40597363279368287	0.405615
group7743	13.0	0.40597363279368287	0.405615
group7744	4.0	0.7995284463150603	0.79933
group7745	32.0	0.05400872760891926	0.0543
group7746	17.0	0.2823220006167115	0.27994
group7747	16.0	0.31026942180837624	0.30799
group7748	7.0	0.6555652833239324	0.654955
group7749	2.0	0.8960813120705418	0.896145
group7750	4.0	0.7995284463150603	0.79933
group7751	4.0	0.7995284463150603	0.79933
group7752	4.0	0.7995284463150603	0.79933
group7753	33.0	0.047756062900310196	0.04822
group7754	1.0	0.9413269327800585	0.941335
group7755	2.0	0.8960813120705418	0.896145
group7756	1.0	0.9413269327800585	0.941335
group7757	2.0	0.8960813120705418	0.896145
group7758	7.0	0.6555652833239324	0.654955
group7759	2.0	0.8960813120705418	0.896145
group7760	18.0	0.25637057800304724	0.254035
group7761	4.0	0.7995284463150603	0.79933
group7762	3.0	0.8481189845234005	0.84798
group7763	10.0	0.5209568795122508	0.521505
group7764	15.0	0.34022629115553166	0.338695
group7765	11.0	0.48045817516495287	0.480855
group7766	17.0	0.2823220006167115	0.27994
group7767	10.0	0.5209568795122508	0.521505
group7768	12.0	0.44215817756016235	0.44223
group7769	2.0	0.8960813120705418	0.896145
group7770	9.0	0.5637984007605903	0.564285
group7771	1.0	0.9413269327800585	0.941335
group7772	39.0	0.022219840947502276	0.02178
group7773	11.0	0.48045817516495287	0.480855
group7774	20.0	0.209756230900581	0.20821
group7775	8.0	0.6089271376925609	0.60864
group7776	14.0	0.37204078967426624	0.37142
group7777	7.0	0.6555652833239324	0.654955
group7778	17.0	0.2823220006167115	0.27994
group7779	55.0	0.0023477344733151264	0.00232
group7780	12.0	0.44215817756016235	0.44223
group7781	5.0	0.7510605245731589	0.75113
group7782	5.0	0.7510605245731589	0.75113
group7783	10.0	0.5209568795122508	0.521505
group7784	9.0	0.5637984007605903	0.564285
group7785	10.0	0.5209568795122508	0.521505
group7786	12.0	0.44215817756016235	0.44223
group7787	10.0	0.5209568795122508	0.521505
group7788	9.0	0.5637984007605903	0.564285
group7789	5.0	0.7510605245731589	0.75113
group7790	5.0	0.7510605245731589	0.75113
group7791	3.0	0.8481189845234005	0.84798
group7792	6.0	0.7029110673035962	0.70271
group7793	0.0	0.9815302730563205	0.98146
group7794	23.0	0.15321302217561789	0.152215
group7795	9.0	0.5637984007605903	0.564285
group7796	17.0	0.2823220006167115	0.27994
group7797	4.0	0.7995284463150603	0.79933
group7798	15.0	0.34022629115553166	0.338695
group7799	6.0	0.7029110673035962	0.70271
group7800	4.0	0.7995284463150603	0.79933
group7801	4.0	0.7995284463150603	0.79933
group7802	24.0	0.13737014757494478	0.13622
group7803	38.0	0.025332827818725253	0.02506
group7804	21.0	0.18919628651833187	0.188015
group7805	17.0	0.2823220006167115	0.27994
group7806	8.0	0.6089271376925609	0.60864
group7807	7.0	0.6555652833239324	0.654955
group7808	0.0	0.9815302730563205	0.98146
group7809	4.0	0.7995284463150603	0.79933
group7810	13.0	0.40597363279368287	0.405615
group7811	12.0	0.44215817756016235	0.44223
group7812	25.0	0.12289616631355292	0.121675
group7813	26.0	0.10975127549487564	0.10852
group7814	24.0	0.13737014757494478	0.13622
group7815	21.0	0.18919628651833187	0.188015
group7816	15.0	0.34022629115553166	0.338695
group7817	11.0	0.48045817516495287	0.480855
group7818	16.0	0.31026942180837624	0.30799
group7819	1.0	0.9413269327800585	0.941335
group7820	10.0	0.5209568795122508	0.521505
group7821	5.0	0.7510605245731589	0.75113
group7822	10.0	0.5209568795122508	0.521505
group7823	33.0	0.047756062900310196	0.04822
group7824	27.0	0.097855328177685	0.096985
group7825	1.0	0.9413269327800585	0.941335
group7826	9.0	0.5637984007605903	0.564285
group7827	4.0	0.7995284463150603	0.79933
group7828	28.0	0.08713402628490527	0.08685
group7829	0.0	0.9815302730563205	0.98146
group7830	17.0	0.2823220006167115	0.27994
group7831	14.0	0.37204078967426624	0.37142
group7832	20.0	0.209756230900581	0.20821
group7833	14.0	0.37204078967426624	0.37142
group7834	3.0	0.8481189845234005	0.84798
group7835	32.0	0.05400872760891926	0.0543
group7836	14.0	0.37204078967426624	0.37142
group7837	26.0	0.10975127549487564	0.10852
group7838	14.0	0.37204078967426624	0.37142
group7839	20.0	0.209756230900581	0.20821
group7840	15.0	0.34022629115553166	0.338695
group7841	8.0	0.6089271376925609	0.60864
group7842	21.0	0.18919628651833187	0.188015
group7843	12.0	0.44215817756016235	0.44223
group7844	13.0	0.40597363279368287	0.405615
group7845	9.0	0.5637984007605903	0.564285
group7846	11.0	0.48045817516495287	0.480855
group7847	13.0	0.40597363279368287	0.405615
group7848	4.0	0.7995284463150603	0.79933
group7849	6.0	0.7029110673035962	0.70271
group7850	15.0	0.34022629115553166	0.338695
group7851	20.0	0.209756230900581	0.20821
group7852	15.0	0.34022629115553166	0.338695
group7853	2.0	0.8960813120705418	0.896145
group7854	0.0	0.9815302730563205	0.98146
group7855	3.0	0.8481189845234005	0.84798
group7856	16.0	0.31026942180837624	0.30799
group7857	19.0	0.23218573383088986	0.230075
group7858	25.0	0.12289616631355292	0.121675
group7859	2.0	0.8960813120705418	0.896145
group7860	30.0	0.06877637616864106	0.068755
group7861	31.0	0.060991843164433804	0.061175
group7862	7.0	0.6555652833239324	0.654955
group7863	0.0	0.9815302730563205	0.98146
group7864	25.0	0.12289616631355292	0.121675
group7865	19.0	0.23218573383088986	0.230075
group7866	13.0	0.40597363279368287	0.405615
group7867	7.0	0.6555652833239324	0.654955
group7868	11.0	0.48045817516495287	0.480855
group7869	2.0	0.8960813120705418	0.896145
group7870	6.0	0.7029110673035962	0.70271
group7871	15.0	0.34022629115553166	0.338695
group7872	6.0	0.7029110673035962	0.70271
group7873	10.0	0.5209568795122508	0.521505
group7874	24.0	0.13737014757494478	0.13622
group7875	1.0	0.9413269327800585	0.941335
group7876	5.0	0.7510605245731589	0.75113
group7877	6.0	0.7029110673035962	0.70271
group7878	1.0	0.9413269327800585	0.941335
group7879	17.0	0.2823220006167115	0.27994
group7880	3.0	0.8481189845234005	0.84798
group7881	11.0	0.48045817516495287	0.480855
group7882	5.0	0.7510605245731589	0.75113
group7883	44.0	0.011331817567018107	0.010855
group7884	9.0	0.5637984007605903	0.564285
group7885	5.0	0.7510605245731589	0.75113
group7886	38.0	0.025332827818725253	0.02506
group7887	7.0	0.6555652833239324	0.654955
group7888	0.0	0.9815302730563205	0.98146
group7889	9.0	0.5637984007605903	0.564285
group7890	5.0	0.7510605245731589	0.75113
group7891	2.0	0.8960813120705418	0.896145
group7892	1.0	0.9413269327800585	0.941335
group7893	30.0	0.06877637616864106	0.068755
group7894	7.0	0.6555652833239324	0.654955
group7895	8.0	0.6089271376925609	0.60864
group7896	5.0	0.7510605245731589	0.75113
group7897	22.0	0.17043590650063695	0.169515
group7898	4.0	0.7995284463150603	0.79933
group7899	38.0	0.025332827818725253	0.02506
group7900	37.0	0.02884446978092942	0.028645
group7901	19.0	0.23218573383088986	0.230075
group7902	6.0	0.7029110673035962	0.70271
group7903	11.0	0.48045817516495287	0.480855
group7904	8.0	0.6089271376925609	0.60864
group7905	8.0	0.6089271376925609	0.60864
group7906	28.0	0.08713402628490527	0.08685
group7907	24.0	0.13737014757494478	0.13622
group7908	8.0	0.6089271376925609	0.60864
group7909	23.0	0.15321302217561789	0.152215
group7910	46.0	0.008588250978341592	0.00793
group7911	16.0	0.31026942180837624	0.30799
group7912	28.0	0.08713402628490527	0.08685
group7913	9.0	0.5637984007605903	0.564285
group7914	15.0	0.34022629115553166	0.338695
group7915	6.0	0.7029110673035962	0.70271
group7916	26.0	0.10975127549487564	0.10852
group7917	0.0	0.9815302730563205	0.98146
group7918	25.0	0.12289616631355292	0.121675
group7919	11.0	0.48045817516495287	0.480855
group7920	8.0	0.6089271376925609	0.60864
group7921	8.0	0.6089271376925609	0.60864
group7922	5.0	0.7510605245731589	0.75113
group7923	10.0	0.5209568795122508	0.521505
group7924	2.0	0.8960813120705418	0.896145
group7925	30.0	0.06877637616864106	0.068755
group7926	21.0	0.18919628651833187	0.188015
group7927	3.0	0.8481189845234005	0.84798
group7928	33.0	0.047756062900310196	0.04822
group7929	9.0	0.5637984007605903	0.564285
group7930	17.0	0.2823220006167115	0.27994
group7931	43.0	0.012996154937559694	0.01271
group7932	23.0	0.15321302217561789	0.152215
group7933	9.0	0.5637984007605903	0.564285
group7934	9.0	0.5637984007605903	0.564285
group7935	3.0	0.8481189845234005	0.84798
group7936	2.0	0.8960813120705418	0.896145
group7937	21.0	0.18919628651833187	0.188015
group7938	11.0	0.48045817516495287	0.480855
group7939	15.0	0.34022629115553166	0.338695
group7940	18.0	0.25637057800304724	0.254035
group7941	4.0	0.7995284463150603	0.79933
group7942	1.0	0.9413269327800585	0.941335
group7943	9.0	0.5637984007605903	0.564285
group7944	32.0	0.05400872760891926	0.0543
group7945	15.0	0.34022629115553166	0.338695
group7946	10.0	0.5209568795122508	0.521505
group7947	2.0	0.8960813120705418	0.896145
group7948	10.0	0.5209568795122508	0.521505
group7949	17.0	0.2823220006167115	0.27994
group7950	7.0	0.6555652833239324	0.654955
group7951	39.0	0.022219840947502276	0.02178
group7952	11.0	0.48045817516495287	0.480855
group7953	1.0	0.9413269327800585	0.941335
group7954	20.0	0.209756230900581	0.20821
group7955	8.0	0.6089271376925609	0.60864
group7956	31.0	0.060991843164433804	0.061175
group7957	1.0	0.9413269327800585	0.941335
group7958	9.0	0.5637984007605903	0.564285
group7959	20.0	0.209756230900581	0.20821
group7960	17.0	0.2823220006167115	0.27994
group7961	7.0	0.6555652833239324	0.654955
group7962	1.0	0.9413269327800585	0.941335
group7963	8.0	0.6089271376925609	0.60864
group7964	11.0	0.48045817516495287	0.480855
group7965	14.0	0.37204078967426624	0.37142
group7966	8.0	0.6089271376925609	0.60864
group7967	11.0	0.48045817516495287	0.480855
group7968	7.0	0.6555652833239324	0.654955
group7969	18.0	0.25637057800304724	0.254035
group7970	8.0	0.6089271376925609	0.60864
group7971	18.0	0.25637057800304724	0.254035
group7972	0.0	0.9815302730563205	0.98146
group7973	26.0	0.10975127549487564	0.10852
group7974	8.0	0.6089271376925609	0.60864
group7975	8.0	0.6089271376925609	0.60864
group7976	0.0	0.9815302730563205	0.98146
group7977	17.0	0.2823220006167115	0.27994
group7978	20.0	0.209756230900581	0.20821
group7979	16.0	0.31026942180837624	0.30799
group7980	6.0	0.7029110673035962	0.70271
group7981	16.0	0.31026942180837624	0.30799
group7982	0.0	0.9815302730563205	0.98146
group7983	11.0	0.48045817516495287	0.480855
group7984	8.0	0.6089271376925609	0.60864
group7985	15.0	0.34022629115553166	0.338695
group7986	16.0	0.31026942180837624	0.30799
group7987	9.0	0.5637984007605903	0.564285
group7988	9.0	0.5637984007605903	0.564285
group7989	28.0	0.08713402628490527	0.08685
group7990	1.0	0.9413269327800585	0.941335
group7991	1.0	0.9413269327800585	0.941335
group7992	19.0	0.23218573383088986	0.230075
group7993	4.0	0.7995284463150603	0.79933
group7994	23.0	0.15321302217561789	0.152215
group7995	16.0	0.31026942180837624	0.30799
group7996	21.0	0.18919628651833187	0.188015
group7997	11.0	0.48045817516495287	0.480855
group7998	22.0	0.17043590650063695	0.169515
group7999	7.0	0.6555652833239324	0.654955
group8000	29.0	0.07746662488307354	0.077315
group8001	2.0	0.8960813120705418	0.896145
group8002	3.0	0.8481189845234005	0.84798
group8003	4.0	0.7995284463150603	0.79933
group8004	2.0	0.8960813120705418	0.896145
group8005	1.0	0.9413269327800585	0.941335
group8006	5.0	0.7510605245731589	0.75113
group8007	4.0	0.7995284463150603	0.79933
group8008	22.0	0.17043590650063695	0.169515
group8009	3.0	0.8481189845234005	0.84798
group8010	9.0	0.5637984007605903	0.564285
group8011	6.0	0.7029110673035962	0.70271
group8012	7.0	0.6555652833239324	0.654955
group8013	4.0	0.7995284463150603	0.79933
group8014	3.0	0.8481189845234005	0.84798
group8015	22.0	0.17043590650063695	0.169515
group8016	7.0	0.6555652833239324	0.654955
group8017	0.0	0.9815302730563205	0.98146
group8018	3.0	0.8481189845234005	0.84798
group8019	6.0	0.7029110673035962	0.70271
group8020	30.0	0.06877637616864106	0.068755
group8021	10.0	0.5209568795122508	0.521505
group8022	11.0	0.48045817516495287	0.480855
group8023	4.0	0.7995284463150603	0.79933
group8024	6.0	0.7029110673035962	0.70271
group8025	13.0	0.40597363279368287	0.405615
group8026	6.0	0.7029110673035962	0.70271
group8027	9.0	0.5637984007605903	0.564285
group8028	16.0	0.31026942180837624	0.30799
group8029	5.0	0.7510605245731589	0.75113
group8030	38.0	0.025332827818725253	0.02506
group8031	4.0	0.7995284463150603	0.79933
group8032	15.0	0.34022629115553166	0.338695
group8033	4.0	0.7995284463150603	0.79933
group8034	1.0	0.9413269327800585	0.941335
group8035	27.0	0.097855328177685	0.096985
group8036	25.0	0.12289616631355292	0.121675
group8037	19.0	0.23218573383088986	0.230075
group8038	3.0	0.8481189845234005	0.84798
group8039	1.0	0.9413269327800585	0.941335
group8040	13.0	0.40597363279368287	0.405615
group8041	13.0	0.40597363279368287	0.405615
group8042	21.0	0.18919628651833187	0.188015
group8043	0.0	0.9815302730563205	0.98146
group8044	5.0	0.7510605245731589	0.75113
group8045	9.0	0.5637984007605903	0.564285
group8046	23.0	0.15321302217561789	0.152215
group8047	21.0	0.18919628651833187	0.188015
group8048	1.0	0.9413269327800585	0.941335
group8049	27.0	0.097855328177685	0.096985
group8050	20.0	0.209756230900581	0.20821
group8051	28.0	0.08713402628490527	0.08685
group8052	20.0	0.209756230900581	0.20821
group8053	11.0	0.48045817516495287	0.480855
group8054	28.0	0.08713402628490527	0.08685
group8055	19.0	0.23218573383088986	0.230075
group8056	14.0	0.37204078967426624	0.37142
group8057	14.0	0.37204078967426624	0.37142
group8058	6.0	0.7029110673035962	0.70271
group8059	16.0	0.31026942180837624	0.30799
group8060	19.0	0.23218573383088986	0.230075
group8061	11.0	0.48045817516495287	0.480855
group8062	14.0	0.37204078967426624	0.37142
group8063	21.0	0.18919628651833187	0.188015
group8064	1.0	0.9413269327800585	0.941335
group8065	6.0	0.7029110673035962	0.70271
group8066	17.0	0.2823220006167115	0.27994
group8067	14.0	0.37204078967426624	0.37142
group8068	25.0	0.12289616631355292	0.121675
group8069	16.0	0.31026942180837624	0.30799
group8070	25.0	0.12289616631355292	0.121675
group8071	5.0	0.7510605245731589	0.75113
group8072	24.0	0.13737014757494478	0.13622
group8073	3.0	0.8481189845234005	0.84798
group8074	19.0	0.23218573383088986	0.230075
group8075	12.0	0.44215817756016235	0.44223
group8076	23.0	0.15321302217561789	0.152215
group8077	4.0	0.7995284463150603	0.79933
group8078	38.0	0.025332827818725253	0.02506
group8079	6.0	0.7029110673035962	0.70271
group8080	26.0	0.10975127549487564	0.10852
group8081	16.0	0.31026942180837624	0.30799
group8082	3.0	0.8481189845234005	0.84798
group8083	6.0	0.7029110673035962	0.70271
group8084	6.0	0.7029110673035962	0.70271
group8085	9.0	0.5637984007605903	0.564285
group8086	15.0	0.34022629115553166	0.338695
group8087	18.0	0.25637057800304724	0.254035
group8088	17.0	0.2823220006167115	0.27994
group8089	37.0	0.02884446978092942	0.028645
group8090	10.0	0.5209568795122508	0.521505
group8091	3.0	0.8481189845234005	0.84798
group8092	13.0	0.40597363279368287	0.405615
group8093	25.0	0.12289616631355292	0.121675
group8094	8.0	0.6089271376925609	0.60864
group8095	6.0	0.7029110673035962	0.70271
group8096	3.0	0.8481189845234005	0.84798
group8097	12.0	0.44215817756016235	0.44223
group8098	23.0	0.15321302217561789	0.152215
group8099	14.0	0.37204078967426624	0.37142
group8100	12.0	0.44215817756016235	0.44223
group8101	22.0	0.17043590650063695	0.169515
group8102	7.0	0.6555652833239324	0.654955
group8103	7.0	0.6555652833239324	0.654955
group8104	3.0	0.8481189845234005	0.84798
group8105	9.0	0.5637984007605903	0.564285
group8106	3.0	0.8481189845234005	0.84798
group8107	5.0	0.7510605245731589	0.75113
group8108	7.0	0.6555652833239324	0.654955
group8109	27.0	0.097855328177685	0.096985
group8110	13.0	0.40597363279368287	0.405615
group8111	3.0	0.8481189845234005	0.84798
group8112	16.0	0.31026942180837624	0.30799
group8113	0.0	0.9815302730563205	0.98146
group8114	8.0	0.6089271376925609	0.60864
group8115	14.0	0.37204078967426624	0.37142
group8116	16.0	0.31026942180837624	0.30799
group8117	21.0	0.18919628651833187	0.188015
group8118	0.0	0.9815302730563205	0.98146
group8119	7.0	0.6555652833239324	0.654955
group8120	6.0	0.7029110673035962	0.70271
group8121	6.0	0.7029110673035962	0.70271
group8122	13.0	0.40597363279368287	0.405615
group8123	1.0	0.9413269327800585	0.941335
group8124	13.0	0.40597363279368287	0.405615
group8125	18.0	0.25637057800304724	0.254035
group8126	35.0	0.03722695891255344	0.037315
group8127	10.0	0.5209568795122508	0.521505
group8128	31.0	0.060991843164433804	0.061175
group8129	11.0	0.48045817516495287	0.480855
group8130	15.0	0.34022629115553166	0.338695
group8131	21.0	0.18919628651833187	0.188015
group8132	17.0	0.2823220006167115	0.27994
group8133	13.0	0.40597363279368287	0.405615
group8134	11.0	0.48045817516495287	0.480855
group8135	16.0	0.31026942180837624	0.30799
group8136	8.0	0.6089271376925609	0.60864
group8137	29.0	0.07746662488307354	0.077315
group8138	7.0	0.6555652833239324	0.654955
group8139	0.0	0.9815302730563205	0.98146
group8140	16.0	0.31026942180837624	0.30799
group8141	5.0	0.7510605245731589	0.75113
group8142	11.0	0.48045817516495287	0.480855
group8143	0.0	0.9815302730563205	0.98146
group8144	18.0	0.25637057800304724	0.254035
group8145	0.0	0.9815302730563205	0.98146
group8146	8.0	0.6089271376925609	0.60864
group8147	1.0	0.9413269327800585	0.941335
group8148	3.0	0.8481189845234005	0.84798
group8149	18.0	0.25637057800304724	0.254035
group8150	0.0	0.9815302730563205	0.98146
group8151	9.0	0.5637984007605903	0.564285
group8152	13.0	0.40597363279368287	0.405615
group8153	10.0	0.5209568795122508	0.521505
group8154	12.0	0.44215817756016235	0.44223
group8155	0.0	0.9815302730563205	0.98146
group8156	2.0	0.8960813120705418	0.896145
group8157	7.0	0.6555652833239324	0.654955
group8158	5.0	0.7510605245731589	0.75113
group8159	14.0	0.37204078967426624	0.37142
group8160	0.0	0.9815302730563205	0.98146
group8161	10.0	0.5209568795122508	0.521505
group8162	12.0	0.44215817756016235	0.44223
group8163	8.0	0.6089271376925609	0.60864
group8164	11.0	0.48045817516495287	0.480855
group8165	10.0	0.5209568795122508	0.521505
group8166	10.0	0.5209568795122508	0.521505
group8167	16.0	0.31026942180837624	0.30799
group8168	15.0	0.34022629115553166	0.338695
group8169	0.0	0.9815302730563205	0.98146
group8170	14.0	0.37204078967426624	0.37142
group8171	15.0	0.34022629115553166	0.338695
group8172	3.0	0.8481189845234005	0.84798
group8173	4.0	0.7995284463150603	0.79933
group8174	2.0	0.8960813120705418	0.896145
group8175	11.0	0.48045817516495287	0.480855
group8176	5.0	0.7510605245731589	0.75113
group8177	29.0	0.07746662488307354	0.077315
group8178	19.0	0.23218573383088986	0.230075
group8179	16.0	0.31026942180837624	0.30799
group8180	25.0	0.12289616631355292	0.121675
group8181	23.0	0.15321302217561789	0.152215
group8182	15.0	0.34022629115553166	0.338695
group8183	8.0	0.6089271376925609	0.60864
group8184	12.0	0.44215817756016235	0.44223
group8185	8.0	0.6089271376925609	0.60864
group8186	6.0	0.7029110673035962	0.70271
group8187	16.0	0.31026942180837624	0.30799
group8188	17.0	0.2823220006167115	0.27994
group8189	26.0	0.10975127549487564	0.10852
group8190	10.0	0.5209568795122508	0.521505
group8191	10.0	0.5209568795122508	0.521505
group8192	3.0	0.8481189845234005	0.84798
group8193	2.0	0.8960813120705418	0.896145
group8194	5.0	0.7510605245731589	0.75113
group8195	26.0	0.10975127549487564	0.10852
group8196	21.0	0.18919628651833187	0.188015
group8197	2.0	0.8960813120705418	0.896145
group8198	0.0	0.9815302730563205	0.98146
group8199	27.0	0.097855328177685	0.096985
group8200	25.0	0.12289616631355292	0.121675
group8201	5.0	0.7510605245731589	0.75113
group8202	30.0	0.06877637616864106	0.068755
group8203	16.0	0.31026942180837624	0.30799
group8204	7.0	0.6555652833239324	0.654955
group8205	9.0	0.5637984007605903	0.564285
group8206	3.0	0.8481189845234005	0.84798
group8207	21.0	0.18919628651833187	0.188015
group8208	2.0	0.8960813120705418	0.896145
group8209	3.0	0.8481189845234005	0.84798
group8210	12.0	0.44215817756016235	0.44223
group8211	20.0	0.209756230900581	0.20821
group8212	0.0	0.9815302730563205	0.98146
group8213	27.0	0.097855328177685	0.096985
group8214	3.0	0.8481189845234005	0.84798
group8215	25.0	0.12289616631355292	0.121675
group8216	3.0	0.8481189845234005	0.84798
group8217	5.0	0.7510605245731589	0.75113
group8218	3.0	0.8481189845234005	0.84798
group8219	8.0	0.6089271376925609	0.60864
group8220	10.0	0.5209568795122508	0.521505
group8221	1.0	0.9413269327800585	0.941335
group8222	10.0	0.5209568795122508	0.521505
group8223	2.0	0.8960813120705418	0.896145
group8224	37.0	0.02884446978092942	0.028645
group8225	6.0	0.7029110673035962	0.70271
group8226	2.0	0.8960813120705418	0.896145
group8227	4.0	0.7995284463150603	0.79933
group8228	27.0	0.097855328177685	0.096985
group8229	17.0	0.2823220006167115	0.27994
group8230	29.0	0.07746662488307354	0.077315
group8231	16.0	0.31026942180837624	0.30799
group8232	5.0	0.7510605245731589	0.75113
group8233	16.0	0.31026942180837624	0.30799
group8234	46.0	0.008588250978341592	0.00793
group8235	6.0	0.7029110673035962	0.70271
group8236	35.0	0.03722695891255344	0.037315
group8237	1.0	0.9413269327800585	0.941335
group8238	16.0	0.31026942180837624	0.30799
group8239	11.0	0.48045817516495287	0.480855
group8240	21.0	0.18919628651833187	0.188015
group8241	1.0	0.9413269327800585	0.941335
group8242	1.0	0.9413269327800585	0.941335
group8243	8.0	0.6089271376925609	0.60864
group8244	25.0	0.12289616631355292	0.121675
group8245	32.0	0.05400872760891926	0.0543
group8246	8.0	0.6089271376925609	0.60864
group8247	16.0	0.31026942180837624	0.30799
group8248	25.0	0.12289616631355292	0.121675
group8249	13.0	0.40597363279368287	0.405615
group8250	4.0	0.7995284463150603	0.79933
group8251	19.0	0.23218573383088986	0.230075
group8252	14.0	0.37204078967426624	0.37142
group8253	25.0	0.12289616631355292	0.121675
group8254	0.0	0.9815302730563205	0.98146
group8255	11.0	0.48045817516495287	0.480855
group8256	5.0	0.7510605245731589	0.75113
group8257	15.0	0.34022629115553166	0.338695
group8258	5.0	0.7510605245731589	0.75113
group8259	8.0	0.6089271376925609	0.60864
group8260	8.0	0.6089271376925609	0.60864
group8261	7.0	0.6555652833239324	0.654955
group8262	30.0	0.06877637616864106	0.068755
group8263	6.0	0.7029110673035962	0.70271
group8264	11.0	0.48045817516495287	0.480855
group8265	18.0	0.25637057800304724	0.254035
group8266	5.0	0.7510605245731589	0.75113
group8267	26.0	0.10975127549487564	0.10852
group8268	8.0	0.6089271376925609	0.60864
group8269	10.0	0.5209568795122508	0.521505
group8270	7.0	0.6555652833239324	0.654955
group8271	31.0	0.060991843164433804	0.061175
group8272	9.0	0.5637984007605903	0.564285
group8273	26.0	0.10975127549487564	0.10852
group8274	15.0	0.34022629115553166	0.338695
group8275	5.0	0.7510605245731589	0.75113
group8276	5.0	0.7510605245731589	0.75113
group8277	4.0	0.7995284463150603	0.79933
group8278	50.0	0.004873096358170399	0.00468
group8279	0.0	0.9815302730563205	0.98146
group8280	2.0	0.8960813120705418	0.896145
group8281	20.0	0.209756230900581	0.20821
group8282	5.0	0.7510605245731589	0.75113
group8283	7.0	0.6555652833239324	0.654955
group8284	3.0	0.8481189845234005	0.84798
group8285	16.0	0.31026942180837624	0.30799
group8286	16.0	0.31026942180837624	0.30799
group8287	18.0	0.25637057800304724	0.254035
group8288	1.0	0.9413269327800585	0.941335
group8289	14.0	0.37204078967426624	0.37142
group8290	28.0	0.08713402628490527	0.08685
group8291	11.0	0.48045817516495287	0.480855
group8292	2.0	0.8960813120705418	0.896145
group8293	16.0	0.31026942180837624	0.30799
group8294	4.0	0.7995284463150603	0.79933
group8295	18.0	0.25637057800304724	0.254035
group8296	1.0	0.9413269327800585	0.941335
group8297	16.0	0.31026942180837624	0.30799
group8298	7.0	0.6555652833239324	0.654955
group8299	18.0	0.25637057800304724	0.254035
