	n	p	p_mc
group8836	4.0	0.5003020399794059	0.50255
group8837	15.0	0.12207191349129885	0.124195
group8838	6.0	0.3897169975467483	0.39233
group8839	10.0	0.232679367046628	0.234755
group8840	3.0	0.5681709560513405	0.57014
group8841	4.0	0.5003020399794059	0.50255
group8842	11.0	0.2052424404249041	0.20729
group8843	9.0	0.2640831610920024	0.2661
group8844	28.0	0.017064703650956563	0.0174
group8845	0.0	0.9038511363741977	0.90392
group8846	0.0	0.9038511363741977	0.90392
group8847	0.0	0.9038511363741977	0.90392
group8848	10.0	0.232679367046628	0.234755
group8849	0.0	0.9038511363741977	0.90392
group8850	8.0	0.30111286437664714	0.303225
group8851	1.0	0.751171567378722	0.75206
group8852	0.0	0.9038511363741977	0.90392
group8853	2.0	0.6501041636840962	0.65167
group8854	21.0	0.05126896488243486	0.052295
group8855	18.0	0.08014942335194428	0.08162
group8856	0.0	0.9038511363741977	0.90392
group8857	19.0	0.06909532192774494	0.070315
group8858	7.0	0.34346428638341503	0.345745
group8859	13.0	0.15862206300507117	0.160155
group8860	7.0	0.34346428638341503	0.345745
group8861	9.0	0.2640831610920024	0.2661
group8862	20.0	0.05936105101632493	0.06033
group8863	2.0	0.6501041636840962	0.65167
group8864	7.0	0.34346428638341503	0.345745
group8865	8.0	0.30111286437664714	0.303225
group8866	1.0	0.751171567378722	0.75206
group8867	7.0	0.34346428638341503	0.345745
group8868	5.0	0.44181279388884603	0.44437
group8869	0.0	0.9038511363741977	0.90392
group8870	4.0	0.5003020399794059	0.50255
group8871	2.0	0.6501041636840962	0.65167
group8872	4.0	0.5003020399794059	0.50255
group8873	30.0	0.01234337579364318	0.012475
group8874	2.0	0.6501041636840962	0.65167
group8875	4.0	0.5003020399794059	0.50255
group8876	0.0	0.9038511363741977	0.90392
group8877	1.0	0.751171567378722	0.75206
group8878	2.0	0.6501041636840962	0.65167
group8879	14.0	0.13933497481085996	0.14119
group8880	1.0	0.751171567378722	0.75206
group8881	4.0	0.5003020399794059	0.50255
group8882	8.0	0.30111286437664714	0.303225
group8883	12.0	0.18067295524366164	0.182515
group8884	24.0	0.032470054968907945	0.032975
group8885	1.0	0.751171567378722	0.75206
group8886	0.0	0.9038511363741977	0.90392
group8887	2.0	0.6501041636840962	0.65167
group8888	1.0	0.751171567378722	0.75206
group8889	11.0	0.2052424404249041	0.20729
group8890	2.0	0.6501041636840962	0.65167
group8891	8.0	0.30111286437664714	0.303225
group8892	7.0	0.34346428638341503	0.345745
group8893	2.0	0.6501041636840962	0.65167
group8894	1.0	0.751171567378722	0.75206
group8895	10.0	0.232679367046628	0.234755
group8896	3.0	0.5681709560513405	0.57014
group8897	12.0	0.18067295524366164	0.182515
group8898	3.0	0.5681709560513405	0.57014
group8899	8.0	0.30111286437664714	0.303225
group8900	2.0	0.6501041636840962	0.65167
group8901	29.0	0.014511163261778334	0.014755
group8902	0.0	0.9038511363741977	0.90392
group8903	0.0	0.9038511363741977	0.90392
group8904	15.0	0.12207191349129885	0.124195
group8905	0.0	0.9038511363741977	0.90392
group8906	9.0	0.2640831610920024	0.2661
group8907	1.0	0.751171567378722	0.75206
group8908	13.0	0.15862206300507117	0.160155
group8909	7.0	0.34346428638341503	0.345745
group8910	2.0	0.6501041636840962	0.65167
group8911	0.0	0.9038511363741977	0.90392
group8912	5.0	0.44181279388884603	0.44437
group8913	6.0	0.3897169975467483	0.39233
group8914	7.0	0.34346428638341503	0.345745
group8915	8.0	0.30111286437664714	0.303225
group8916	2.0	0.6501041636840962	0.65167
group8917	18.0	0.08014942335194428	0.08162
group8918	0.0	0.9038511363741977	0.90392
group8919	0.0	0.9038511363741977	0.90392
group8920	17.0	0.09227843905736809	0.094125
group8921	16.0	0.10616111858867947	0.108295
group8922	18.0	0.08014942335194428	0.08162
group8923	1.0	0.751171567378722	0.75206
group8924	3.0	0.5681709560513405	0.57014
group8925	10.0	0.232679367046628	0.234755
group8926	10.0	0.232679367046628	0.234755
group8927	19.0	0.06909532192774494	0.070315
group8928	26.0	0.02347526945580086	0.023785
group8929	20.0	0.05936105101632493	0.06033
group8930	2.0	0.6501041636840962	0.65167
group8931	1.0	0.751171567378722	0.75206
group8932	4.0	0.5003020399794059	0.50255
group8933	0.0	0.9038511363741977	0.90392
group8934	1.0	0.751171567378722	0.75206
group8935	4.0	0.5003020399794059	0.50255
group8936	0.0	0.9038511363741977	0.90392
group8937	0.0	0.9038511363741977	0.90392
group8938	2.0	0.6501041636840962	0.65167
group8939	0.0	0.9038511363741977	0.90392
group8940	5.0	0.44181279388884603	0.44437
group8941	19.0	0.06909532192774494	0.070315
group8942	12.0	0.18067295524366164	0.182515
group8943	3.0	0.5681709560513405	0.57014
group8944	4.0	0.5003020399794059	0.50255
group8945	3.0	0.5681709560513405	0.57014
group8946	5.0	0.44181279388884603	0.44437
group8947	4.0	0.5003020399794059	0.50255
group8948	1.0	0.751171567378722	0.75206
group8949	0.0	0.9038511363741977	0.90392
group8950	7.0	0.34346428638341503	0.345745
group8951	0.0	0.9038511363741977	0.90392
group8952	18.0	0.08014942335194428	0.08162
group8953	6.0	0.3897169975467483	0.39233
group8954	14.0	0.13933497481085996	0.14119
group8955	13.0	0.15862206300507117	0.160155
group8956	0.0	0.9038511363741977	0.90392
group8957	7.0	0.34346428638341503	0.345745
group8958	15.0	0.12207191349129885	0.124195
group8959	15.0	0.12207191349129885	0.124195
group8960	5.0	0.44181279388884603	0.44437
group8961	5.0	0.44181279388884603	0.44437
group8962	7.0	0.34346428638341503	0.345745
group8963	2.0	0.6501041636840962	0.65167
group8964	3.0	0.5681709560513405	0.57014
group8965	8.0	0.30111286437664714	0.303225
group8966	6.0	0.3897169975467483	0.39233
group8967	25.0	0.0275881479445722	0.027985
group8968	6.0	0.3897169975467483	0.39233
group8969	5.0	0.44181279388884603	0.44437
group8970	27.0	0.019990817017512194	0.02029
group8971	1.0	0.751171567378722	0.75206
group8972	7.0	0.34346428638341503	0.345745
group8973	8.0	0.30111286437664714	0.303225
group8974	1.0	0.751171567378722	0.75206
group8975	2.0	0.6501041636840962	0.65167
group8976	0.0	0.9038511363741977	0.90392
group8977	9.0	0.2640831610920024	0.2661
group8978	8.0	0.30111286437664714	0.303225
group8979	4.0	0.5003020399794059	0.50255
group8980	13.0	0.15862206300507117	0.160155
group8981	27.0	0.019990817017512194	0.02029
group8982	8.0	0.30111286437664714	0.303225
group8983	8.0	0.30111286437664714	0.303225
group8984	2.0	0.6501041636840962	0.65167
group8985	9.0	0.2640831610920024	0.2661
group8986	5.0	0.44181279388884603	0.44437
group8987	1.0	0.751171567378722	0.75206
group8988	10.0	0.232679367046628	0.234755
group8989	7.0	0.34346428638341503	0.345745
group8990	19.0	0.06909532192774494	0.070315
group8991	3.0	0.5681709560513405	0.57014
group8992	5.0	0.44181279388884603	0.44437
group8993	8.0	0.30111286437664714	0.303225
group8994	0.0	0.9038511363741977	0.90392
group8995	16.0	0.10616111858867947	0.108295
group8996	0.0	0.9038511363741977	0.90392
group8997	0.0	0.9038511363741977	0.90392
group8998	12.0	0.18067295524366164	0.182515
group8999	3.0	0.5681709560513405	0.57014
group9000	5.0	0.44181279388884603	0.44437
group9001	7.0	0.34346428638341503	0.345745
group9002	22.0	0.04441674052522039	0.045645
group9003	10.0	0.232679367046628	0.234755
group9004	8.0	0.30111286437664714	0.303225
group9005	3.0	0.5681709560513405	0.57014
group9006	3.0	0.5681709560513405	0.57014
group9007	3.0	0.5681709560513405	0.57014
group9008	6.0	0.3897169975467483	0.39233
group9009	5.0	0.44181279388884603	0.44437
group9010	9.0	0.2640831610920024	0.2661
group9011	13.0	0.15862206300507117	0.160155
group9012	11.0	0.2052424404249041	0.20729
group9013	5.0	0.44181279388884603	0.44437
group9014	20.0	0.05936105101632493	0.06033
group9015	8.0	0.30111286437664714	0.303225
group9016	0.0	0.9038511363741977	0.90392
group9017	14.0	0.13933497481085996	0.14119
group9018	0.0	0.9038511363741977	0.90392
group9019	2.0	0.6501041636840962	0.65167
group9020	9.0	0.2640831610920024	0.2661
group9021	9.0	0.2640831610920024	0.2661
group9022	0.0	0.9038511363741977	0.90392
group9023	8.0	0.30111286437664714	0.303225
group9024	1.0	0.751171567378722	0.75206
group9025	4.0	0.5003020399794059	0.50255
group9026	0.0	0.9038511363741977	0.90392
group9027	35.0	0.0055017013877679145	0.005725
group9028	2.0	0.6501041636840962	0.65167
group9029	0.0	0.9038511363741977	0.90392
group9030	5.0	0.44181279388884603	0.44437
group9031	6.0	0.3897169975467483	0.39233
group9032	1.0	0.751171567378722	0.75206
group9033	6.0	0.3897169975467483	0.39233
group9034	4.0	0.5003020399794059	0.50255
group9035	1.0	0.751171567378722	0.75206
group9036	12.0	0.18067295524366164	0.182515
group9037	0.0	0.9038511363741977	0.90392
group9038	10.0	0.232679367046628	0.234755
group9039	19.0	0.06909532192774494	0.070315
group9040	12.0	0.18067295524366164	0.182515
group9041	4.0	0.5003020399794059	0.50255
group9042	13.0	0.15862206300507117	0.160155
group9043	12.0	0.18067295524366164	0.182515
group9044	0.0	0.9038511363741977	0.90392
group9045	1.0	0.751171567378722	0.75206
group9046	20.0	0.05936105101632493	0.06033
group9047	5.0	0.44181279388884603	0.44437
group9048	2.0	0.6501041636840962	0.65167
group9049	1.0	0.751171567378722	0.75206
group9050	1.0	0.751171567378722	0.75206
group9051	16.0	0.10616111858867947	0.108295
group9052	24.0	0.032470054968907945	0.032975
group9053	3.0	0.5681709560513405	0.57014
group9054	18.0	0.08014942335194428	0.08162
group9055	1.0	0.751171567378722	0.75206
group9056	13.0	0.15862206300507117	0.160155
group9057	2.0	0.6501041636840962	0.65167
group9058	11.0	0.2052424404249041	0.20729
group9059	8.0	0.30111286437664714	0.303225
group9060	1.0	0.751171567378722	0.75206
group9061	10.0	0.232679367046628	0.234755
group9062	0.0	0.9038511363741977	0.90392
group9063	0.0	0.9038511363741977	0.90392
group9064	1.0	0.751171567378722	0.75206
group9065	3.0	0.5681709560513405	0.57014
group9066	6.0	0.3897169975467483	0.39233
group9067	14.0	0.13933497481085996	0.14119
group9068	2.0	0.6501041636840962	0.65167
group9069	4.0	0.5003020399794059	0.50255
group9070	0.0	0.9038511363741977	0.90392
group9071	9.0	0.2640831610920024	0.2661
group9072	5.0	0.44181279388884603	0.44437
group9073	0.0	0.9038511363741977	0.90392
group9074	1.0	0.751171567378722	0.75206
group9075	8.0	0.30111286437664714	0.303225
group9076	5.0	0.44181279388884603	0.44437
group9077	1.0	0.751171567378722	0.75206
group9078	7.0	0.34346428638341503	0.345745
group9079	23.0	0.038161763986295984	0.03913
group9080	13.0	0.15862206300507117	0.160155
group9081	3.0	0.5681709560513405	0.57014
group9082	27.0	0.019990817017512194	0.02029
group9083	0.0	0.9038511363741977	0.90392
group9084	2.0	0.6501041636840962	0.65167
group9085	1.0	0.751171567378722	0.75206
group9086	0.0	0.9038511363741977	0.90392
group9087	16.0	0.10616111858867947	0.108295
group9088	16.0	0.10616111858867947	0.108295
group9089	0.0	0.9038511363741977	0.90392
group9090	10.0	0.232679367046628	0.234755
group9091	10.0	0.232679367046628	0.234755
group9092	0.0	0.9038511363741977	0.90392
group9093	1.0	0.751171567378722	0.75206
group9094	7.0	0.34346428638341503	0.345745
group9095	13.0	0.15862206300507117	0.160155
group9096	14.0	0.13933497481085996	0.14119
group9097	7.0	0.34346428638341503	0.345745
group9098	15.0	0.12207191349129885	0.124195
group9099	8.0	0.30111286437664714	0.303225
group9100	4.0	0.5003020399794059	0.50255
group9101	3.0	0.5681709560513405	0.57014
group9102	4.0	0.5003020399794059	0.50255
group9103	2.0	0.6501041636840962	0.65167
group9104	22.0	0.04441674052522039	0.045645
group9105	5.0	0.44181279388884603	0.44437
group9106	19.0	0.06909532192774494	0.070315
group9107	3.0	0.5681709560513405	0.57014
group9108	1.0	0.751171567378722	0.75206
group9109	5.0	0.44181279388884603	0.44437
group9110	0.0	0.9038511363741977	0.90392
group9111	0.0	0.9038511363741977	0.90392
group9112	0.0	0.9038511363741977	0.90392
group9113	3.0	0.5681709560513405	0.57014
group9114	9.0	0.2640831610920024	0.2661
group9115	0.0	0.9038511363741977	0.90392
group9116	2.0	0.6501041636840962	0.65167
group9117	7.0	0.34346428638341503	0.345745
group9118	4.0	0.5003020399794059	0.50255
group9119	24.0	0.032470054968907945	0.032975
group9120	0.0	0.9038511363741977	0.90392
group9121	11.0	0.2052424404249041	0.20729
group9122	19.0	0.06909532192774494	0.070315
group9123	0.0	0.9038511363741977	0.90392
group9124	12.0	0.18067295524366164	0.182515
group9125	3.0	0.5681709560513405	0.57014
group9126	12.0	0.18067295524366164	0.182515
group9127	0.0	0.9038511363741977	0.90392
group9128	9.0	0.2640831610920024	0.2661
group9129	3.0	0.5681709560513405	0.57014
group9130	14.0	0.13933497481085996	0.14119
group9131	4.0	0.5003020399794059	0.50255
group9132	42.0	0.001593663816743113	0.001805
group9133	0.0	0.9038511363741977	0.90392
group9134	2.0	0.6501041636840962	0.65167
group9135	11.0	0.2052424404249041	0.20729
group9136	0.0	0.9038511363741977	0.90392
group9137	2.0	0.6501041636840962	0.65167
group9138	2.0	0.6501041636840962	0.65167
group9139	15.0	0.12207191349129885	0.124195
group9140	3.0	0.5681709560513405	0.57014
group9141	4.0	0.5003020399794059	0.50255
group9142	4.0	0.5003020399794059	0.50255
group9143	36.0	0.00463721022650004	0.004835
group9144	7.0	0.34346428638341503	0.345745
group9145	1.0	0.751171567378722	0.75206
group9146	1.0	0.751171567378722	0.75206
group9147	3.0	0.5681709560513405	0.57014
group9148	22.0	0.04441674052522039	0.045645
group9149	0.0	0.9038511363741977	0.90392
group9150	3.0	0.5681709560513405	0.57014
group9151	19.0	0.06909532192774494	0.070315
group9152	2.0	0.6501041636840962	0.65167
group9153	13.0	0.15862206300507117	0.160155
group9154	11.0	0.2052424404249041	0.20729
group9155	1.0	0.751171567378722	0.75206
group9156	1.0	0.751171567378722	0.75206
group9157	10.0	0.232679367046628	0.234755
group9158	8.0	0.30111286437664714	0.303225
group9159	31.0	0.01053779541518146	0.010635
group9160	0.0	0.9038511363741977	0.90392
group9161	11.0	0.2052424404249041	0.20729
group9162	8.0	0.30111286437664714	0.303225
group9163	6.0	0.3897169975467483	0.39233
group9164	3.0	0.5681709560513405	0.57014
group9165	0.0	0.9038511363741977	0.90392
group9166	1.0	0.751171567378722	0.75206
group9167	4.0	0.5003020399794059	0.50255
group9168	19.0	0.06909532192774494	0.070315
group9169	13.0	0.15862206300507117	0.160155
group9170	1.0	0.751171567378722	0.75206
group9171	0.0	0.9038511363741977	0.90392
group9172	0.0	0.9038511363741977	0.90392
group9173	0.0	0.9038511363741977	0.90392
group9174	2.0	0.6501041636840962	0.65167
group9175	6.0	0.3897169975467483	0.39233
group9176	5.0	0.44181279388884603	0.44437
group9177	5.0	0.44181279388884603	0.44437
group9178	0.0	0.9038511363741977	0.90392
group9179	7.0	0.34346428638341503	0.345745
group9180	2.0	0.6501041636840962	0.65167
group9181	1.0	0.751171567378722	0.75206
group9182	2.0	0.6501041636840962	0.65167
group9183	32.0	0.008953328765458056	0.00905
group9184	6.0	0.3897169975467483	0.39233
group9185	9.0	0.2640831610920024	0.2661
group9186	1.0	0.751171567378722	0.75206
group9187	0.0	0.9038511363741977	0.90392
group9188	0.0	0.9038511363741977	0.90392
group9189	3.0	0.5681709560513405	0.57014
group9190	7.0	0.34346428638341503	0.345745
group9191	4.0	0.5003020399794059	0.50255
group9192	6.0	0.3897169975467483	0.39233
group9193	0.0	0.9038511363741977	0.90392
group9194	5.0	0.44181279388884603	0.44437
group9195	0.0	0.9038511363741977	0.90392
group9196	7.0	0.34346428638341503	0.345745
group9197	18.0	0.08014942335194428	0.08162
group9198	15.0	0.12207191349129885	0.124195
group9199	11.0	0.2052424404249041	0.20729
group9200	0.0	0.9038511363741977	0.90392
group9201	1.0	0.751171567378722	0.75206
group9202	2.0	0.6501041636840962	0.65167
group9203	1.0	0.751171567378722	0.75206
group9204	26.0	0.02347526945580086	0.023785
group9205	11.0	0.2052424404249041	0.20729
group9206	28.0	0.017064703650956563	0.0174
group9207	9.0	0.2640831610920024	0.2661
group9208	0.0	0.9038511363741977	0.90392
group9209	9.0	0.2640831610920024	0.2661
group9210	17.0	0.09227843905736809	0.094125
group9211	19.0	0.06909532192774494	0.070315
group9212	2.0	0.6501041636840962	0.65167
group9213	2.0	0.6501041636840962	0.65167
group9214	13.0	0.15862206300507117	0.160155
group9215	6.0	0.3897169975467483	0.39233
group9216	4.0	0.5003020399794059	0.50255
group9217	12.0	0.18067295524366164	0.182515
group9218	9.0	0.2640831610920024	0.2661
group9219	8.0	0.30111286437664714	0.303225
group9220	18.0	0.08014942335194428	0.08162
group9221	2.0	0.6501041636840962	0.65167
group9222	0.0	0.9038511363741977	0.90392
group9223	2.0	0.6501041636840962	0.65167
group9224	2.0	0.6501041636840962	0.65167
group9225	4.0	0.5003020399794059	0.50255
group9226	0.0	0.9038511363741977	0.90392
group9227	0.0	0.9038511363741977	0.90392
group9228	0.0	0.9038511363741977	0.90392
group9229	0.0	0.9038511363741977	0.90392
group9230	0.0	0.9038511363741977	0.90392
group9231	27.0	0.019990817017512194	0.02029
group9232	0.0	0.9038511363741977	0.90392
group9233	1.0	0.751171567378722	0.75206
group9234	9.0	0.2640831610920024	0.2661
group9235	7.0	0.34346428638341503	0.345745
group9236	11.0	0.2052424404249041	0.20729
group9237	6.0	0.3897169975467483	0.39233
group9238	11.0	0.2052424404249041	0.20729
group9239	3.0	0.5681709560513405	0.57014
group9240	3.0	0.5681709560513405	0.57014
group9241	5.0	0.44181279388884603	0.44437
group9242	2.0	0.6501041636840962	0.65167
group9243	3.0	0.5681709560513405	0.57014
group9244	8.0	0.30111286437664714	0.303225
group9245	1.0	0.751171567378722	0.75206
group9246	2.0	0.6501041636840962	0.65167
group9247	2.0	0.6501041636840962	0.65167
group9248	1.0	0.751171567378722	0.75206
group9249	0.0	0.9038511363741977	0.90392
group9250	5.0	0.44181279388884603	0.44437
group9251	22.0	0.04441674052522039	0.045645
group9252	8.0	0.30111286437664714	0.303225
group9253	2.0	0.6501041636840962	0.65167
group9254	11.0	0.2052424404249041	0.20729
group9255	4.0	0.5003020399794059	0.50255
group9256	4.0	0.5003020399794059	0.50255
group9257	1.0	0.751171567378722	0.75206
group9258	13.0	0.15862206300507117	0.160155
group9259	0.0	0.9038511363741977	0.90392
group9260	1.0	0.751171567378722	0.75206
group9261	12.0	0.18067295524366164	0.182515
group9262	3.0	0.5681709560513405	0.57014
group9263	4.0	0.5003020399794059	0.50255
group9264	1.0	0.751171567378722	0.75206
group9265	3.0	0.5681709560513405	0.57014
group9266	19.0	0.06909532192774494	0.070315
group9267	0.0	0.9038511363741977	0.90392
group9268	21.0	0.05126896488243486	0.052295
group9269	11.0	0.2052424404249041	0.20729
group9270	0.0	0.9038511363741977	0.90392
group9271	11.0	0.2052424404249041	0.20729
group9272	13.0	0.15862206300507117	0.160155
group9273	14.0	0.13933497481085996	0.14119
group9274	11.0	0.2052424404249041	0.20729
group9275	0.0	0.9038511363741977	0.90392
group9276	12.0	0.18067295524366164	0.182515
group9277	0.0	0.9038511363741977	0.90392
group9278	0.0	0.9038511363741977	0.90392
group9279	0.0	0.9038511363741977	0.90392
group9280	2.0	0.6501041636840962	0.65167
group9281	10.0	0.232679367046628	0.234755
group9282	3.0	0.5681709560513405	0.57014
group9283	15.0	0.12207191349129885	0.124195
group9284	1.0	0.751171567378722	0.75206
group9285	2.0	0.6501041636840962	0.65167
group9286	0.0	0.9038511363741977	0.90392
group9287	0.0	0.9038511363741977	0.90392
group9288	2.0	0.6501041636840962	0.65167
group9289	25.0	0.0275881479445722	0.027985
group9290	0.0	0.9038511363741977	0.90392
group9291	5.0	0.44181279388884603	0.44437
group9292	22.0	0.04441674052522039	0.045645
group9293	6.0	0.3897169975467483	0.39233
group9294	1.0	0.751171567378722	0.75206
group9295	5.0	0.44181279388884603	0.44437
group9296	3.0	0.5681709560513405	0.57014
group9297	1.0	0.751171567378722	0.75206
group9298	0.0	0.9038511363741977	0.90392
group9299	32.0	0.008953328765458056	0.00905
group9300	6.0	0.3897169975467483	0.39233
group9301	0.0	0.9038511363741977	0.90392
group9302	3.0	0.5681709560513405	0.57014
group9303	8.0	0.30111286437664714	0.303225
group9304	0.0	0.9038511363741977	0.90392
group9305	11.0	0.2052424404249041	0.20729
group9306	5.0	0.44181279388884603	0.44437
group9307	8.0	0.30111286437664714	0.303225
group9308	12.0	0.18067295524366164	0.182515
group9309	7.0	0.34346428638341503	0.345745
group9310	15.0	0.12207191349129885	0.124195
group9311	17.0	0.09227843905736809	0.094125
group9312	4.0	0.5003020399794059	0.50255
group9313	13.0	0.15862206300507117	0.160155
group9314	7.0	0.34346428638341503	0.345745
group9315	4.0	0.5003020399794059	0.50255
group9316	3.0	0.5681709560513405	0.57014
group9317	11.0	0.2052424404249041	0.20729
group9318	3.0	0.5681709560513405	0.57014
group9319	4.0	0.5003020399794059	0.50255
group9320	6.0	0.3897169975467483	0.39233
group9321	6.0	0.3897169975467483	0.39233
group9322	13.0	0.15862206300507117	0.160155
group9323	32.0	0.008953328765458056	0.00905
group9324	13.0	0.15862206300507117	0.160155
group9325	28.0	0.017064703650956563	0.0174
group9326	2.0	0.6501041636840962	0.65167
group9327	0.0	0.9038511363741977	0.90392
group9328	33.0	0.007582021733171492	0.007735
group9329	19.0	0.06909532192774494	0.070315
group9330	7.0	0.34346428638341503	0.345745
group9331	4.0	0.5003020399794059	0.50255
group9332	3.0	0.5681709560513405	0.57014
group9333	11.0	0.2052424404249041	0.20729
group9334	1.0	0.751171567378722	0.75206
group9335	13.0	0.15862206300507117	0.160155
group9336	13.0	0.15862206300507117	0.160155
group9337	21.0	0.05126896488243486	0.052295
group9338	2.0	0.6501041636840962	0.65167
group9339	4.0	0.5003020399794059	0.50255
group9340	1.0	0.751171567378722	0.75206
group9341	1.0	0.751171567378722	0.75206
group9342	2.0	0.6501041636840962	0.65167
group9343	12.0	0.18067295524366164	0.182515
group9344	19.0	0.06909532192774494	0.070315
group9345	13.0	0.15862206300507117	0.160155
group9346	5.0	0.44181279388884603	0.44437
group9347	10.0	0.232679367046628	0.234755
group9348	9.0	0.2640831610920024	0.2661
group9349	3.0	0.5681709560513405	0.57014
group9350	0.0	0.9038511363741977	0.90392
group9351	1.0	0.751171567378722	0.75206
group9352	2.0	0.6501041636840962	0.65167
group9353	6.0	0.3897169975467483	0.39233
group9354	12.0	0.18067295524366164	0.182515
group9355	2.0	0.6501041636840962	0.65167
group9356	3.0	0.5681709560513405	0.57014
group9357	0.0	0.9038511363741977	0.90392
group9358	0.0	0.9038511363741977	0.90392
group9359	0.0	0.9038511363741977	0.90392
group9360	38.0	0.0032378949835538823	0.00338
group9361	2.0	0.6501041636840962	0.65167
group9362	1.0	0.751171567378722	0.75206
group9363	12.0	0.18067295524366164	0.182515
group9364	4.0	0.5003020399794059	0.50255
group9365	6.0	0.3897169975467483	0.39233
group9366	0.0	0.9038511363741977	0.90392
group9367	26.0	0.02347526945580086	0.023785
group9368	6.0	0.3897169975467483	0.39233
group9369	25.0	0.0275881479445722	0.027985
group9370	0.0	0.9038511363741977	0.90392
group9371	4.0	0.5003020399794059	0.50255
group9372	4.0	0.5003020399794059	0.50255
group9373	0.0	0.9038511363741977	0.90392
group9374	1.0	0.751171567378722	0.75206
group9375	7.0	0.34346428638341503	0.345745
group9376	0.0	0.9038511363741977	0.90392
group9377	0.0	0.9038511363741977	0.90392
group9378	5.0	0.44181279388884603	0.44437
group9379	2.0	0.6501041636840962	0.65167
group9380	2.0	0.6501041636840962	0.65167
group9381	10.0	0.232679367046628	0.234755
group9382	4.0	0.5003020399794059	0.50255
group9383	1.0	0.751171567378722	0.75206
group9384	9.0	0.2640831610920024	0.2661
group9385	0.0	0.9038511363741977	0.90392
group9386	3.0	0.5681709560513405	0.57014
group9387	9.0	0.2640831610920024	0.2661
group9388	13.0	0.15862206300507117	0.160155
group9389	3.0	0.5681709560513405	0.57014
group9390	1.0	0.751171567378722	0.75206
group9391	7.0	0.34346428638341503	0.345745
group9392	5.0	0.44181279388884603	0.44437
group9393	0.0	0.9038511363741977	0.90392
group9394	1.0	0.751171567378722	0.75206
group9395	1.0	0.751171567378722	0.75206
group9396	6.0	0.3897169975467483	0.39233
group9397	8.0	0.30111286437664714	0.303225
group9398	3.0	0.5681709560513405	0.57014
group9399	2.0	0.6501041636840962	0.65167
group9400	0.0	0.9038511363741977	0.90392
group9401	15.0	0.12207191349129885	0.124195
group9402	5.0	0.44181279388884603	0.44437
group9403	7.0	0.34346428638341503	0.345745
group9404	6.0	0.3897169975467483	0.39233
group9405	5.0	0.44181279388884603	0.44437
group9406	2.0	0.6501041636840962	0.65167
group9407	0.0	0.9038511363741977	0.90392
group9408	11.0	0.2052424404249041	0.20729
group9409	28.0	0.017064703650956563	0.0174
group9410	5.0	0.44181279388884603	0.44437
group9411	1.0	0.751171567378722	0.75206
group9412	2.0	0.6501041636840962	0.65167
group9413	1.0	0.751171567378722	0.75206
group9414	7.0	0.34346428638341503	0.345745
group9415	4.0	0.5003020399794059	0.50255
group9416	29.0	0.014511163261778334	0.014755
group9417	13.0	0.15862206300507117	0.160155
group9418	11.0	0.2052424404249041	0.20729
group9419	5.0	0.44181279388884603	0.44437
group9420	13.0	0.15862206300507117	0.160155
group9421	8.0	0.30111286437664714	0.303225
group9422	2.0	0.6501041636840962	0.65167
group9423	1.0	0.751171567378722	0.75206
group9424	8.0	0.30111286437664714	0.303225
group9425	5.0	0.44181279388884603	0.44437
group9426	8.0	0.30111286437664714	0.303225
group9427	30.0	0.01234337579364318	0.012475
group9428	14.0	0.13933497481085996	0.14119
group9429	1.0	0.751171567378722	0.75206
group9430	0.0	0.9038511363741977	0.90392
group9431	16.0	0.10616111858867947	0.108295
group9432	13.0	0.15862206300507117	0.160155
group9433	6.0	0.3897169975467483	0.39233
group9434	5.0	0.44181279388884603	0.44437
group9435	6.0	0.3897169975467483	0.39233
group9436	12.0	0.18067295524366164	0.182515
group9437	0.0	0.9038511363741977	0.90392
group9438	1.0	0.751171567378722	0.75206
group9439	1.0	0.751171567378722	0.75206
group9440	4.0	0.5003020399794059	0.50255
group9441	2.0	0.6501041636840962	0.65167
group9442	25.0	0.0275881479445722	0.027985
group9443	4.0	0.5003020399794059	0.50255
group9444	2.0	0.6501041636840962	0.65167
group9445	4.0	0.5003020399794059	0.50255
group9446	4.0	0.5003020399794059	0.50255
group9447	1.0	0.751171567378722	0.75206
group9448	7.0	0.34346428638341503	0.345745
group9449	7.0	0.34346428638341503	0.345745
group9450	4.0	0.5003020399794059	0.50255
group9451	22.0	0.04441674052522039	0.045645
group9452	3.0	0.5681709560513405	0.57014
group9453	3.0	0.5681709560513405	0.57014
group9454	42.0	0.001593663816743113	0.001805
group9455	8.0	0.30111286437664714	0.303225
group9456	9.0	0.2640831610920024	0.2661
group9457	3.0	0.5681709560513405	0.57014
group9458	11.0	0.2052424404249041	0.20729
group9459	12.0	0.18067295524366164	0.182515
group9460	3.0	0.5681709560513405	0.57014
group9461	7.0	0.34346428638341503	0.345745
group9462	2.0	0.6501041636840962	0.65167
group9463	1.0	0.751171567378722	0.75206
group9464	14.0	0.13933497481085996	0.14119
group9465	1.0	0.751171567378722	0.75206
group9466	1.0	0.751171567378722	0.75206
group9467	18.0	0.08014942335194428	0.08162
group9468	4.0	0.5003020399794059	0.50255
group9469	10.0	0.232679367046628	0.234755
group9470	6.0	0.3897169975467483	0.39233
group9471	2.0	0.6501041636840962	0.65167
group9472	0.0	0.9038511363741977	0.90392
group9473	3.0	0.5681709560513405	0.57014
group9474	1.0	0.751171567378722	0.75206
