	n	p	p_mc
group8199	32.0	0.09578938789821767	0.095655
group8200	35.0	0.0690976241638293	0.068525
group8201	4.0	0.8795844428772457	0.88062
group8202	14.0	0.49196771558901947	0.492535
group8203	21.0	0.28102709317650326	0.280445
group8204	14.0	0.49196771558901947	0.492535
group8205	17.0	0.3923616976747312	0.393645
group8206	6.0	0.8044216238535551	0.804835
group8207	14.0	0.49196771558901947	0.492535
group8208	15.0	0.4573510105445388	0.45821
group8209	11.0	0.6038466148581	0.604145
group8210	3.0	0.9140670752552578	0.91513
group8211	25.0	0.19487693965975528	0.194675
group8212	4.0	0.8795844428772457	0.88062
group8213	14.0	0.49196771558901947	0.492535
group8214	16.0	0.424103490620067	0.425265
group8215	18.0	0.36220058434095553	0.36309
group8216	1.0	0.9719099818089563	0.972255
group8217	11.0	0.6038466148581	0.604145
group8218	8.0	0.7243643916011879	0.723885
group8219	48.0	0.014645892128307057	0.014165
group8220	4.0	0.8795844428772457	0.88062
group8221	8.0	0.7243643916011879	0.723885
group8222	13.0	0.5279943039329374	0.52847
group8223	2.0	0.9453709799996856	0.946045
group8224	30.0	0.11825511832291458	0.117485
group8225	10.0	0.6433275825860071	0.64264
group8226	32.0	0.09578938789821767	0.095655
group8227	13.0	0.5279943039329374	0.52847
group8228	13.0	0.5279943039329374	0.52847
group8229	4.0	0.8795844428772457	0.88062
group8230	13.0	0.5279943039329374	0.52847
group8231	12.0	0.5653582533820657	0.566045
group8232	4.0	0.8795844428772457	0.88062
group8233	9.0	0.6836220038774937	0.682675
group8234	11.0	0.6038466148581	0.604145
group8235	5.0	0.8428593334324601	0.84352
group8236	15.0	0.4573510105445388	0.45821
group8237	17.0	0.3923616976747312	0.393645
group8238	7.0	0.7648433959116149	0.76503
group8239	7.0	0.7648433959116149	0.76503
group8240	6.0	0.8044216238535551	0.804835
group8241	17.0	0.3923616976747312	0.393645
group8242	34.0	0.07714456031153524	0.076745
group8243	10.0	0.6433275825860071	0.64264
group8244	19.0	0.33356472739058096	0.333895
group8245	27.0	0.16037591799844517	0.159535
group8246	1.0	0.9719099818089563	0.972255
group8247	3.0	0.9140670752552578	0.91513
group8248	3.0	0.9140670752552578	0.91513
group8249	19.0	0.33356472739058096	0.333895
group8250	6.0	0.8044216238535551	0.804835
group8251	23.0	0.23499925231530389	0.235115
group8252	7.0	0.7648433959116149	0.76503
group8253	23.0	0.23499925231530389	0.235115
group8254	1.0	0.9719099818089563	0.972255
group8255	10.0	0.6433275825860071	0.64264
group8256	2.0	0.9453709799996856	0.946045
group8257	17.0	0.3923616976747312	0.393645
group8258	20.0	0.30647514252136204	0.30647
group8259	18.0	0.36220058434095553	0.36309
group8260	5.0	0.8428593334324601	0.84352
group8261	1.0	0.9719099818089563	0.972255
group8262	15.0	0.4573510105445388	0.45821
group8263	8.0	0.7243643916011879	0.723885
group8264	24.0	0.2142199819069697	0.21427
group8265	17.0	0.3923616976747312	0.393645
group8266	4.0	0.8795844428772457	0.88062
group8267	12.0	0.5653582533820657	0.566045
group8268	14.0	0.49196771558901947	0.492535
group8269	24.0	0.2142199819069697	0.21427
group8270	10.0	0.6433275825860071	0.64264
group8271	7.0	0.7648433959116149	0.76503
group8272	1.0	0.9719099818089563	0.972255
group8273	17.0	0.3923616976747312	0.393645
group8274	3.0	0.9140670752552578	0.91513
group8275	31.0	0.10651119283690955	0.105985
group8276	40.0	0.03900366009280424	0.038025
group8277	30.0	0.11825511832291458	0.117485
group8278	25.0	0.19487693965975528	0.194675
group8279	32.0	0.09578938789821767	0.095655
group8280	10.0	0.6433275825860071	0.64264
group8281	6.0	0.8044216238535551	0.804835
group8282	36.0	0.06180350391525779	0.061035
group8283	14.0	0.49196771558901947	0.492535
group8284	25.0	0.19487693965975528	0.194675
group8285	7.0	0.7648433959116149	0.76503
group8286	18.0	0.36220058434095553	0.36309
group8287	19.0	0.33356472739058096	0.333895
group8288	16.0	0.424103490620067	0.425265
group8289	13.0	0.5279943039329374	0.52847
group8290	21.0	0.28102709317650326	0.280445
group8291	19.0	0.33356472739058096	0.333895
group8292	15.0	0.4573510105445388	0.45821
group8293	8.0	0.7243643916011879	0.723885
group8294	13.0	0.5279943039329374	0.52847
group8295	8.0	0.7243643916011879	0.723885
group8296	7.0	0.7648433959116149	0.76503
group8297	7.0	0.7648433959116149	0.76503
group8298	29.0	0.13110371501580342	0.13008
group8299	8.0	0.7243643916011879	0.723885
group8300	0.0	0.9919081697437928	0.992045
group8301	15.0	0.4573510105445388	0.45821
group8302	8.0	0.7243643916011879	0.723885
group8303	19.0	0.33356472739058096	0.333895
group8304	3.0	0.9140670752552578	0.91513
group8305	19.0	0.33356472739058096	0.333895
group8306	9.0	0.6836220038774937	0.682675
group8307	7.0	0.7648433959116149	0.76503
group8308	28.0	0.14512188443039384	0.14411
group8309	12.0	0.5653582533820657	0.566045
group8310	16.0	0.424103490620067	0.425265
group8311	1.0	0.9719099818089563	0.972255
group8312	12.0	0.5653582533820657	0.566045
group8313	10.0	0.6433275825860071	0.64264
group8314	8.0	0.7243643916011879	0.723885
group8315	17.0	0.3923616976747312	0.393645
group8316	16.0	0.424103490620067	0.425265
group8317	15.0	0.4573510105445388	0.45821
group8318	11.0	0.6038466148581	0.604145
group8319	21.0	0.28102709317650326	0.280445
group8320	19.0	0.33356472739058096	0.333895
group8321	24.0	0.2142199819069697	0.21427
group8322	3.0	0.9140670752552578	0.91513
group8323	2.0	0.9453709799996856	0.946045
group8324	22.0	0.25723745171961626	0.25675
group8325	4.0	0.8795844428772457	0.88062
group8326	7.0	0.7648433959116149	0.76503
group8327	20.0	0.30647514252136204	0.30647
group8328	23.0	0.23499925231530389	0.235115
group8329	18.0	0.36220058434095553	0.36309
group8330	11.0	0.6038466148581	0.604145
group8331	6.0	0.8044216238535551	0.804835
group8332	2.0	0.9453709799996856	0.946045
group8333	12.0	0.5653582533820657	0.566045
group8334	22.0	0.25723745171961626	0.25675
group8335	3.0	0.9140670752552578	0.91513
group8336	1.0	0.9719099818089563	0.972255
group8337	4.0	0.8795844428772457	0.88062
group8338	22.0	0.25723745171961626	0.25675
group8339	13.0	0.5279943039329374	0.52847
group8340	3.0	0.9140670752552578	0.91513
group8341	16.0	0.424103490620067	0.425265
group8342	11.0	0.6038466148581	0.604145
group8343	7.0	0.7648433959116149	0.76503
group8344	15.0	0.4573510105445388	0.45821
group8345	8.0	0.7243643916011879	0.723885
group8346	10.0	0.6433275825860071	0.64264
group8347	20.0	0.30647514252136204	0.30647
group8348	7.0	0.7648433959116149	0.76503
group8349	3.0	0.9140670752552578	0.91513
group8350	6.0	0.8044216238535551	0.804835
group8351	21.0	0.28102709317650326	0.280445
group8352	15.0	0.4573510105445388	0.45821
group8353	20.0	0.30647514252136204	0.30647
group8354	21.0	0.28102709317650326	0.280445
group8355	21.0	0.28102709317650326	0.280445
group8356	22.0	0.25723745171961626	0.25675
group8357	19.0	0.33356472739058096	0.333895
group8358	33.0	0.08601999050464941	0.08597
group8359	12.0	0.5653582533820657	0.566045
group8360	21.0	0.28102709317650326	0.280445
group8361	12.0	0.5653582533820657	0.566045
group8362	6.0	0.8044216238535551	0.804835
group8363	3.0	0.9140670752552578	0.91513
group8364	6.0	0.8044216238535551	0.804835
group8365	16.0	0.424103490620067	0.425265
group8366	47.0	0.016619023705990454	0.01592
group8367	12.0	0.5653582533820657	0.566045
group8368	28.0	0.14512188443039384	0.14411
group8369	14.0	0.49196771558901947	0.492535
group8370	16.0	0.424103490620067	0.425265
group8371	10.0	0.6433275825860071	0.64264
group8372	9.0	0.6836220038774937	0.682675
group8373	15.0	0.4573510105445388	0.45821
group8374	1.0	0.9719099818089563	0.972255
group8375	11.0	0.6038466148581	0.604145
group8376	16.0	0.424103490620067	0.425265
group8377	16.0	0.424103490620067	0.425265
group8378	23.0	0.23499925231530389	0.235115
group8379	15.0	0.4573510105445388	0.45821
group8380	40.0	0.03900366009280424	0.038025
group8381	7.0	0.7648433959116149	0.76503
group8382	12.0	0.5653582533820657	0.566045
group8383	4.0	0.8795844428772457	0.88062
group8384	30.0	0.11825511832291458	0.117485
group8385	42.0	0.030748398087397412	0.02996
group8386	7.0	0.7648433959116149	0.76503
group8387	13.0	0.5279943039329374	0.52847
group8388	38.0	0.04922840531348534	0.04837
group8389	9.0	0.6836220038774937	0.682675
group8390	0.0	0.9919081697437928	0.992045
group8391	8.0	0.7243643916011879	0.723885
group8392	23.0	0.23499925231530389	0.235115
group8393	4.0	0.8795844428772457	0.88062
group8394	5.0	0.8428593334324601	0.84352
group8395	16.0	0.424103490620067	0.425265
group8396	6.0	0.8044216238535551	0.804835
group8397	21.0	0.28102709317650326	0.280445
group8398	30.0	0.11825511832291458	0.117485
group8399	1.0	0.9719099818089563	0.972255
group8400	15.0	0.4573510105445388	0.45821
group8401	13.0	0.5279943039329374	0.52847
group8402	4.0	0.8795844428772457	0.88062
group8403	12.0	0.5653582533820657	0.566045
group8404	35.0	0.0690976241638293	0.068525
group8405	13.0	0.5279943039329374	0.52847
group8406	15.0	0.4573510105445388	0.45821
group8407	18.0	0.36220058434095553	0.36309
group8408	40.0	0.03900366009280424	0.038025
group8409	11.0	0.6038466148581	0.604145
group8410	25.0	0.19487693965975528	0.194675
group8411	15.0	0.4573510105445388	0.45821
group8412	9.0	0.6836220038774937	0.682675
group8413	21.0	0.28102709317650326	0.280445
group8414	2.0	0.9453709799996856	0.946045
group8415	35.0	0.0690976241638293	0.068525
group8416	5.0	0.8428593334324601	0.84352
group8417	3.0	0.9140670752552578	0.91513
group8418	18.0	0.36220058434095553	0.36309
group8419	9.0	0.6836220038774937	0.682675
group8420	1.0	0.9719099818089563	0.972255
group8421	26.0	0.1769444473295978	0.17647
group8422	5.0	0.8428593334324601	0.84352
group8423	36.0	0.06180350391525779	0.061035
group8424	9.0	0.6836220038774937	0.682675
group8425	14.0	0.49196771558901947	0.492535
group8426	8.0	0.7243643916011879	0.723885
group8427	14.0	0.49196771558901947	0.492535
group8428	20.0	0.30647514252136204	0.30647
group8429	11.0	0.6038466148581	0.604145
group8430	24.0	0.2142199819069697	0.21427
group8431	6.0	0.8044216238535551	0.804835
group8432	24.0	0.2142199819069697	0.21427
group8433	25.0	0.19487693965975528	0.194675
group8434	15.0	0.4573510105445388	0.45821
group8435	4.0	0.8795844428772457	0.88062
group8436	20.0	0.30647514252136204	0.30647
group8437	3.0	0.9140670752552578	0.91513
group8438	22.0	0.25723745171961626	0.25675
group8439	8.0	0.7243643916011879	0.723885
group8440	6.0	0.8044216238535551	0.804835
group8441	40.0	0.03900366009280424	0.038025
group8442	29.0	0.13110371501580342	0.13008
group8443	44.0	0.024122555091524146	0.023455
group8444	5.0	0.8428593334324601	0.84352
group8445	4.0	0.8795844428772457	0.88062
group8446	8.0	0.7243643916011879	0.723885
group8447	12.0	0.5653582533820657	0.566045
group8448	26.0	0.1769444473295978	0.17647
group8449	27.0	0.16037591799844517	0.159535
group8450	6.0	0.8044216238535551	0.804835
group8451	14.0	0.49196771558901947	0.492535
group8452	11.0	0.6038466148581	0.604145
group8453	15.0	0.4573510105445388	0.45821
group8454	22.0	0.25723745171961626	0.25675
group8455	22.0	0.25723745171961626	0.25675
group8456	9.0	0.6836220038774937	0.682675
group8457	25.0	0.19487693965975528	0.194675
group8458	1.0	0.9719099818089563	0.972255
group8459	34.0	0.07714456031153524	0.076745
group8460	9.0	0.6836220038774937	0.682675
group8461	1.0	0.9719099818089563	0.972255
group8462	14.0	0.49196771558901947	0.492535
group8463	9.0	0.6836220038774937	0.682675
group8464	12.0	0.5653582533820657	0.566045
group8465	7.0	0.7648433959116149	0.76503
group8466	8.0	0.7243643916011879	0.723885
group8467	19.0	0.33356472739058096	0.333895
group8468	2.0	0.9453709799996856	0.946045
group8469	17.0	0.3923616976747312	0.393645
group8470	18.0	0.36220058434095553	0.36309
group8471	4.0	0.8795844428772457	0.88062
group8472	44.0	0.024122555091524146	0.023455
group8473	29.0	0.13110371501580342	0.13008
group8474	1.0	0.9719099818089563	0.972255
group8475	4.0	0.8795844428772457	0.88062
group8476	1.0	0.9719099818089563	0.972255
group8477	23.0	0.23499925231530389	0.235115
group8478	11.0	0.6038466148581	0.604145
group8479	46.0	0.018837337276732445	0.01792
group8480	2.0	0.9453709799996856	0.946045
group8481	3.0	0.9140670752552578	0.91513
group8482	16.0	0.424103490620067	0.425265
group8483	12.0	0.5653582533820657	0.566045
group8484	15.0	0.4573510105445388	0.45821
group8485	43.0	0.027251056241383798	0.026575
group8486	27.0	0.16037591799844517	0.159535
group8487	12.0	0.5653582533820657	0.566045
group8488	6.0	0.8044216238535551	0.804835
group8489	36.0	0.06180350391525779	0.061035
group8490	21.0	0.28102709317650326	0.280445
group8491	20.0	0.30647514252136204	0.30647
group8492	7.0	0.7648433959116149	0.76503
group8493	7.0	0.7648433959116149	0.76503
group8494	7.0	0.7648433959116149	0.76503
group8495	28.0	0.14512188443039384	0.14411
group8496	18.0	0.36220058434095553	0.36309
group8497	14.0	0.49196771558901947	0.492535
group8498	21.0	0.28102709317650326	0.280445
group8499	3.0	0.9140670752552578	0.91513
group8500	14.0	0.49196771558901947	0.492535
group8501	21.0	0.28102709317650326	0.280445
group8502	14.0	0.49196771558901947	0.492535
group8503	2.0	0.9453709799996856	0.946045
group8504	6.0	0.8044216238535551	0.804835
group8505	2.0	0.9453709799996856	0.946045
group8506	24.0	0.2142199819069697	0.21427
group8507	16.0	0.424103490620067	0.425265
group8508	18.0	0.36220058434095553	0.36309
group8509	42.0	0.030748398087397412	0.02996
group8510	9.0	0.6836220038774937	0.682675
group8511	16.0	0.424103490620067	0.425265
group8512	15.0	0.4573510105445388	0.45821
group8513	16.0	0.424103490620067	0.425265
group8514	2.0	0.9453709799996856	0.946045
group8515	14.0	0.49196771558901947	0.492535
group8516	1.0	0.9719099818089563	0.972255
group8517	4.0	0.8795844428772457	0.88062
group8518	34.0	0.07714456031153524	0.076745
group8519	36.0	0.06180350391525779	0.061035
group8520	26.0	0.1769444473295978	0.17647
group8521	31.0	0.10651119283690955	0.105985
group8522	13.0	0.5279943039329374	0.52847
group8523	21.0	0.28102709317650326	0.280445
group8524	31.0	0.10651119283690955	0.105985
group8525	18.0	0.36220058434095553	0.36309
group8526	45.0	0.021328511706867895	0.020485
group8527	23.0	0.23499925231530389	0.235115
group8528	19.0	0.33356472739058096	0.333895
group8529	16.0	0.424103490620067	0.425265
group8530	13.0	0.5279943039329374	0.52847
group8531	42.0	0.030748398087397412	0.02996
group8532	27.0	0.16037591799844517	0.159535
group8533	26.0	0.1769444473295978	0.17647
group8534	7.0	0.7648433959116149	0.76503
group8535	19.0	0.33356472739058096	0.333895
group8536	4.0	0.8795844428772457	0.88062
group8537	3.0	0.9140670752552578	0.91513
group8538	9.0	0.6836220038774937	0.682675
group8539	4.0	0.8795844428772457	0.88062
group8540	21.0	0.28102709317650326	0.280445
group8541	5.0	0.8428593334324601	0.84352
group8542	10.0	0.6433275825860071	0.64264
group8543	7.0	0.7648433959116149	0.76503
group8544	9.0	0.6836220038774937	0.682675
group8545	2.0	0.9453709799996856	0.946045
group8546	16.0	0.424103490620067	0.425265
group8547	22.0	0.25723745171961626	0.25675
group8548	30.0	0.11825511832291458	0.117485
group8549	9.0	0.6836220038774937	0.682675
group8550	8.0	0.7243643916011879	0.723885
group8551	10.0	0.6433275825860071	0.64264
group8552	11.0	0.6038466148581	0.604145
group8553	35.0	0.0690976241638293	0.068525
group8554	21.0	0.28102709317650326	0.280445
group8555	16.0	0.424103490620067	0.425265
group8556	4.0	0.8795844428772457	0.88062
group8557	16.0	0.424103490620067	0.425265
group8558	16.0	0.424103490620067	0.425265
group8559	7.0	0.7648433959116149	0.76503
group8560	36.0	0.06180350391525779	0.061035
group8561	10.0	0.6433275825860071	0.64264
group8562	5.0	0.8428593334324601	0.84352
group8563	29.0	0.13110371501580342	0.13008
group8564	14.0	0.49196771558901947	0.492535
group8565	6.0	0.8044216238535551	0.804835
group8566	13.0	0.5279943039329374	0.52847
group8567	25.0	0.19487693965975528	0.194675
group8568	9.0	0.6836220038774937	0.682675
group8569	8.0	0.7243643916011879	0.723885
group8570	15.0	0.4573510105445388	0.45821
group8571	9.0	0.6836220038774937	0.682675
group8572	22.0	0.25723745171961626	0.25675
group8573	2.0	0.9453709799996856	0.946045
group8574	31.0	0.10651119283690955	0.105985
group8575	8.0	0.7243643916011879	0.723885
group8576	12.0	0.5653582533820657	0.566045
group8577	10.0	0.6433275825860071	0.64264
group8578	28.0	0.14512188443039384	0.14411
group8579	8.0	0.7243643916011879	0.723885
group8580	12.0	0.5653582533820657	0.566045
group8581	27.0	0.16037591799844517	0.159535
group8582	3.0	0.9140670752552578	0.91513
group8583	17.0	0.3923616976747312	0.393645
group8584	10.0	0.6433275825860071	0.64264
group8585	12.0	0.5653582533820657	0.566045
group8586	31.0	0.10651119283690955	0.105985
group8587	25.0	0.19487693965975528	0.194675
group8588	15.0	0.4573510105445388	0.45821
group8589	3.0	0.9140670752552578	0.91513
group8590	25.0	0.19487693965975528	0.194675
group8591	32.0	0.09578938789821767	0.095655
group8592	25.0	0.19487693965975528	0.194675
group8593	19.0	0.33356472739058096	0.333895
group8594	11.0	0.6038466148581	0.604145
group8595	3.0	0.9140670752552578	0.91513
group8596	11.0	0.6038466148581	0.604145
group8597	36.0	0.06180350391525779	0.061035
group8598	8.0	0.7243643916011879	0.723885
group8599	46.0	0.018837337276732445	0.01792
group8600	9.0	0.6836220038774937	0.682675
group8601	7.0	0.7648433959116149	0.76503
group8602	24.0	0.2142199819069697	0.21427
group8603	40.0	0.03900366009280424	0.038025
group8604	19.0	0.33356472739058096	0.333895
group8605	37.0	0.05519652919204339	0.05429
group8606	12.0	0.5653582533820657	0.566045
group8607	15.0	0.4573510105445388	0.45821
group8608	14.0	0.49196771558901947	0.492535
group8609	19.0	0.33356472739058096	0.333895
group8610	9.0	0.6836220038774937	0.682675
group8611	4.0	0.8795844428772457	0.88062
group8612	6.0	0.8044216238535551	0.804835
group8613	26.0	0.1769444473295978	0.17647
group8614	36.0	0.06180350391525779	0.061035
group8615	7.0	0.7648433959116149	0.76503
group8616	14.0	0.49196771558901947	0.492535
group8617	10.0	0.6433275825860071	0.64264
group8618	19.0	0.33356472739058096	0.333895
group8619	25.0	0.19487693965975528	0.194675
group8620	26.0	0.1769444473295978	0.17647
group8621	5.0	0.8428593334324601	0.84352
group8622	8.0	0.7243643916011879	0.723885
group8623	22.0	0.25723745171961626	0.25675
group8624	37.0	0.05519652919204339	0.05429
group8625	33.0	0.08601999050464941	0.08597
group8626	6.0	0.8044216238535551	0.804835
group8627	22.0	0.25723745171961626	0.25675
group8628	8.0	0.7243643916011879	0.723885
group8629	22.0	0.25723745171961626	0.25675
group8630	34.0	0.07714456031153524	0.076745
group8631	13.0	0.5279943039329374	0.52847
group8632	13.0	0.5279943039329374	0.52847
group8633	2.0	0.9453709799996856	0.946045
group8634	5.0	0.8428593334324601	0.84352
group8635	18.0	0.36220058434095553	0.36309
group8636	32.0	0.09578938789821767	0.095655
group8637	17.0	0.3923616976747312	0.393645
group8638	12.0	0.5653582533820657	0.566045
group8639	9.0	0.6836220038774937	0.682675
group8640	14.0	0.49196771558901947	0.492535
group8641	3.0	0.9140670752552578	0.91513
group8642	28.0	0.14512188443039384	0.14411
group8643	4.0	0.8795844428772457	0.88062
group8644	8.0	0.7243643916011879	0.723885
group8645	15.0	0.4573510105445388	0.45821
group8646	8.0	0.7243643916011879	0.723885
group8647	31.0	0.10651119283690955	0.105985
group8648	16.0	0.424103490620067	0.425265
group8649	2.0	0.9453709799996856	0.946045
group8650	17.0	0.3923616976747312	0.393645
group8651	6.0	0.8044216238535551	0.804835
group8652	3.0	0.9140670752552578	0.91513
group8653	27.0	0.16037591799844517	0.159535
group8654	7.0	0.7648433959116149	0.76503
group8655	27.0	0.16037591799844517	0.159535
group8656	23.0	0.23499925231530389	0.235115
group8657	26.0	0.1769444473295978	0.17647
group8658	14.0	0.49196771558901947	0.492535
group8659	2.0	0.9453709799996856	0.946045
group8660	17.0	0.3923616976747312	0.393645
group8661	5.0	0.8428593334324601	0.84352
group8662	13.0	0.5279943039329374	0.52847
group8663	31.0	0.10651119283690955	0.105985
group8664	14.0	0.49196771558901947	0.492535
group8665	27.0	0.16037591799844517	0.159535
group8666	13.0	0.5279943039329374	0.52847
group8667	0.0	0.9919081697437928	0.992045
group8668	20.0	0.30647514252136204	0.30647
group8669	52.0	0.008742561244314002	0.00828
group8670	8.0	0.7243643916011879	0.723885
group8671	28.0	0.14512188443039384	0.14411
group8672	13.0	0.5279943039329374	0.52847
group8673	55.0	0.005875356285957395	0.005705
group8674	15.0	0.4573510105445388	0.45821
group8675	29.0	0.13110371501580342	0.13008
group8676	11.0	0.6038466148581	0.604145
group8677	30.0	0.11825511832291458	0.117485
group8678	0.0	0.9919081697437928	0.992045
group8679	15.0	0.4573510105445388	0.45821
group8680	38.0	0.04922840531348534	0.04837
group8681	4.0	0.8795844428772457	0.88062
group8682	9.0	0.6836220038774937	0.682675
group8683	7.0	0.7648433959116149	0.76503
group8684	10.0	0.6433275825860071	0.64264
group8685	2.0	0.9453709799996856	0.946045
group8686	6.0	0.8044216238535551	0.804835
group8687	11.0	0.6038466148581	0.604145
group8688	5.0	0.8428593334324601	0.84352
group8689	22.0	0.25723745171961626	0.25675
group8690	33.0	0.08601999050464941	0.08597
group8691	7.0	0.7648433959116149	0.76503
group8692	11.0	0.6038466148581	0.604145
group8693	9.0	0.6836220038774937	0.682675
group8694	39.0	0.043846971492951935	0.042885
group8695	31.0	0.10651119283690955	0.105985
group8696	17.0	0.3923616976747312	0.393645
group8697	5.0	0.8428593334324601	0.84352
group8698	26.0	0.1769444473295978	0.17647
group8699	14.0	0.49196771558901947	0.492535
group8700	9.0	0.6836220038774937	0.682675
group8701	29.0	0.13110371501580342	0.13008
group8702	19.0	0.33356472739058096	0.333895
group8703	33.0	0.08601999050464941	0.08597
group8704	12.0	0.5653582533820657	0.566045
group8705	11.0	0.6038466148581	0.604145
group8706	4.0	0.8795844428772457	0.88062
group8707	14.0	0.49196771558901947	0.492535
group8708	9.0	0.6836220038774937	0.682675
group8709	17.0	0.3923616976747312	0.393645
group8710	25.0	0.19487693965975528	0.194675
group8711	13.0	0.5279943039329374	0.52847
group8712	18.0	0.36220058434095553	0.36309
group8713	3.0	0.9140670752552578	0.91513
group8714	12.0	0.5653582533820657	0.566045
group8715	3.0	0.9140670752552578	0.91513
group8716	0.0	0.9919081697437928	0.992045
group8717	16.0	0.424103490620067	0.425265
group8718	22.0	0.25723745171961626	0.25675
group8719	5.0	0.8428593334324601	0.84352
group8720	20.0	0.30647514252136204	0.30647
group8721	8.0	0.7243643916011879	0.723885
group8722	8.0	0.7243643916011879	0.723885
group8723	12.0	0.5653582533820657	0.566045
group8724	7.0	0.7648433959116149	0.76503
group8725	20.0	0.30647514252136204	0.30647
group8726	18.0	0.36220058434095553	0.36309
group8727	25.0	0.19487693965975528	0.194675
group8728	23.0	0.23499925231530389	0.235115
group8729	31.0	0.10651119283690955	0.105985
group8730	4.0	0.8795844428772457	0.88062
group8731	45.0	0.021328511706867895	0.020485
group8732	26.0	0.1769444473295978	0.17647
group8733	22.0	0.25723745171961626	0.25675
group8734	31.0	0.10651119283690955	0.105985
group8735	7.0	0.7648433959116149	0.76503
group8736	29.0	0.13110371501580342	0.13008
group8737	20.0	0.30647514252136204	0.30647
group8738	23.0	0.23499925231530389	0.235115
group8739	18.0	0.36220058434095553	0.36309
group8740	15.0	0.4573510105445388	0.45821
group8741	54.0	0.00671415660080651	0.00644
group8742	22.0	0.25723745171961626	0.25675
group8743	11.0	0.6038466148581	0.604145
group8744	37.0	0.05519652919204339	0.05429
group8745	15.0	0.4573510105445388	0.45821
group8746	11.0	0.6038466148581	0.604145
group8747	13.0	0.5279943039329374	0.52847
group8748	19.0	0.33356472739058096	0.333895
group8749	11.0	0.6038466148581	0.604145
group8750	23.0	0.23499925231530389	0.235115
group8751	8.0	0.7243643916011879	0.723885
group8752	2.0	0.9453709799996856	0.946045
group8753	0.0	0.9919081697437928	0.992045
group8754	18.0	0.36220058434095553	0.36309
group8755	11.0	0.6038466148581	0.604145
group8756	44.0	0.024122555091524146	0.023455
group8757	26.0	0.1769444473295978	0.17647
group8758	11.0	0.6038466148581	0.604145
group8759	21.0	0.28102709317650326	0.280445
group8760	22.0	0.25723745171961626	0.25675
group8761	6.0	0.8044216238535551	0.804835
group8762	3.0	0.9140670752552578	0.91513
group8763	31.0	0.10651119283690955	0.105985
group8764	8.0	0.7243643916011879	0.723885
group8765	8.0	0.7243643916011879	0.723885
group8766	9.0	0.6836220038774937	0.682675
group8767	15.0	0.4573510105445388	0.45821
group8768	20.0	0.30647514252136204	0.30647
group8769	10.0	0.6433275825860071	0.64264
group8770	10.0	0.6433275825860071	0.64264
group8771	8.0	0.7243643916011879	0.723885
group8772	4.0	0.8795844428772457	0.88062
group8773	31.0	0.10651119283690955	0.105985
group8774	0.0	0.9919081697437928	0.992045
group8775	21.0	0.28102709317650326	0.280445
group8776	23.0	0.23499925231530389	0.235115
group8777	5.0	0.8428593334324601	0.84352
group8778	12.0	0.5653582533820657	0.566045
group8779	24.0	0.2142199819069697	0.21427
group8780	16.0	0.424103490620067	0.425265
group8781	8.0	0.7243643916011879	0.723885
group8782	18.0	0.36220058434095553	0.36309
group8783	24.0	0.2142199819069697	0.21427
group8784	7.0	0.7648433959116149	0.76503
group8785	11.0	0.6038466148581	0.604145
group8786	8.0	0.7243643916011879	0.723885
group8787	7.0	0.7648433959116149	0.76503
group8788	17.0	0.3923616976747312	0.393645
group8789	6.0	0.8044216238535551	0.804835
group8790	34.0	0.07714456031153524	0.076745
group8791	5.0	0.8428593334324601	0.84352
group8792	9.0	0.6836220038774937	0.682675
group8793	16.0	0.424103490620067	0.425265
group8794	36.0	0.06180350391525779	0.061035
group8795	8.0	0.7243643916011879	0.723885
group8796	5.0	0.8428593334324601	0.84352
group8797	11.0	0.6038466148581	0.604145
group8798	20.0	0.30647514252136204	0.30647
group8799	29.0	0.13110371501580342	0.13008
group8800	7.0	0.7648433959116149	0.76503
group8801	5.0	0.8428593334324601	0.84352
group8802	18.0	0.36220058434095553	0.36309
group8803	24.0	0.2142199819069697	0.21427
group8804	26.0	0.1769444473295978	0.17647
group8805	14.0	0.49196771558901947	0.492535
group8806	19.0	0.33356472739058096	0.333895
group8807	13.0	0.5279943039329374	0.52847
group8808	7.0	0.7648433959116149	0.76503
group8809	1.0	0.9719099818089563	0.972255
group8810	22.0	0.25723745171961626	0.25675
group8811	24.0	0.2142199819069697	0.21427
group8812	1.0	0.9719099818089563	0.972255
group8813	17.0	0.3923616976747312	0.393645
group8814	33.0	0.08601999050464941	0.08597
group8815	9.0	0.6836220038774937	0.682675
group8816	42.0	0.030748398087397412	0.02996
group8817	25.0	0.19487693965975528	0.194675
group8818	15.0	0.4573510105445388	0.45821
group8819	14.0	0.49196771558901947	0.492535
group8820	34.0	0.07714456031153524	0.076745
group8821	13.0	0.5279943039329374	0.52847
group8822	18.0	0.36220058434095553	0.36309
group8823	10.0	0.6433275825860071	0.64264
group8824	5.0	0.8428593334324601	0.84352
group8825	1.0	0.9719099818089563	0.972255
group8826	8.0	0.7243643916011879	0.723885
group8827	10.0	0.6433275825860071	0.64264
group8828	3.0	0.9140670752552578	0.91513
group8829	35.0	0.0690976241638293	0.068525
group8830	18.0	0.36220058434095553	0.36309
group8831	17.0	0.3923616976747312	0.393645
group8832	5.0	0.8428593334324601	0.84352
group8833	33.0	0.08601999050464941	0.08597
group8834	27.0	0.16037591799844517	0.159535
group8835	36.0	0.06180350391525779	0.061035
group8836	24.0	0.2142199819069697	0.21427
