	n	p
group7900	0.0	0.9468325625459568
group7901	1.0	0.8443412602201559
group7902	2.0	0.7512491363337744
group7903	3.0	0.6673870832875023
group7904	0.0	0.9468325625459568
group7905	15.0	0.14237348814712353
group7906	1.0	0.8443412602201559
group7907	0.0	0.9468325625459568
group7908	2.0	0.7512491363337744
group7909	0.0	0.9468325625459568
group7910	11.0	0.24017069866795293
group7911	0.0	0.9468325625459568
group7912	2.0	0.7512491363337744
group7913	0.0	0.9468325625459568
group7914	11.0	0.24017069866795293
group7915	0.0	0.9468325625459568
group7916	4.0	0.5915711647410568
group7917	7.0	0.40629928352729233
group7918	1.0	0.8443412602201559
group7919	1.0	0.8443412602201559
group7920	0.0	0.9468325625459568
group7921	1.0	0.8443412602201559
group7922	0.0	0.9468325625459568
group7923	10.0	0.27386886149409484
group7924	0.0	0.9468325625459568
group7925	9.0	0.3126147340928595
group7926	2.0	0.7512491363337744
group7927	1.0	0.8443412602201559
group7928	0.0	0.9468325625459568
group7929	1.0	0.8443412602201559
group7930	8.0	0.3569342822366126
group7931	0.0	0.9468325625459568
group7932	0.0	0.9468325625459568
group7933	0.0	0.9468325625459568
group7934	0.0	0.9468325625459568
group7935	0.0	0.9468325625459568
group7936	0.0	0.9468325625459568
group7937	5.0	0.5233137832430015
group7938	0.0	0.9468325625459568
group7939	5.0	0.5233137832430015
group7940	1.0	0.8443412602201559
group7941	0.0	0.9468325625459568
group7942	0.0	0.9468325625459568
group7943	4.0	0.5915711647410568
group7944	1.0	0.8443412602201559
group7945	1.0	0.8443412602201559
group7946	6.0	0.46146120387649664
group7947	0.0	0.9468325625459568
group7948	8.0	0.3569342822366126
group7949	0.0	0.9468325625459568
group7950	0.0	0.9468325625459568
group7951	0.0	0.9468325625459568
group7952	1.0	0.8443412602201559
group7953	1.0	0.8443412602201559
group7954	0.0	0.9468325625459568
group7955	0.0	0.9468325625459568
group7956	1.0	0.8443412602201559
group7957	0.0	0.9468325625459568
group7958	23.0	0.050750711135627194
group7959	0.0	0.9468325625459568
group7960	1.0	0.8443412602201559
group7961	5.0	0.5233137832430015
group7962	0.0	0.9468325625459568
group7963	2.0	0.7512491363337744
group7964	0.0	0.9468325625459568
group7965	1.0	0.8443412602201559
group7966	3.0	0.6673870832875023
group7967	27.0	0.0297246551158928
group7968	2.0	0.7512491363337744
group7969	0.0	0.9468325625459568
group7970	6.0	0.46146120387649664
group7971	29.0	0.022136825341344337
group7972	1.0	0.8443412602201559
group7973	7.0	0.40629928352729233
group7974	10.0	0.27386886149409484
group7975	2.0	0.7512491363337744
group7976	0.0	0.9468325625459568
group7977	0.0	0.9468325625459568
group7978	0.0	0.9468325625459568
group7979	6.0	0.46146120387649664
group7980	1.0	0.8443412602201559
group7981	3.0	0.6673870832875023
group7982	6.0	0.46146120387649664
group7983	0.0	0.9468325625459568
group7984	6.0	0.46146120387649664
group7985	14.0	0.16232380099836197
group7986	0.0	0.9468325625459568
group7987	0.0	0.9468325625459568
group7988	2.0	0.7512491363337744
group7989	2.0	0.7512491363337744
group7990	0.0	0.9468325625459568
group7991	3.0	0.6673870832875023
group7992	0.0	0.9468325625459568
group7993	0.0	0.9468325625459568
group7994	10.0	0.27386886149409484
group7995	3.0	0.6673870832875023
group7996	0.0	0.9468325625459568
group7997	0.0	0.9468325625459568
group7998	27.0	0.0297246551158928
group7999	0.0	0.9468325625459568
group8000	10.0	0.27386886149409484
group8001	3.0	0.6673870832875023
group8002	0.0	0.9468325625459568
group8003	0.0	0.9468325625459568
group8004	1.0	0.8443412602201559
group8005	8.0	0.3569342822366126
group8006	0.0	0.9468325625459568
group8007	0.0	0.9468325625459568
group8008	2.0	0.7512491363337744
group8009	0.0	0.9468325625459568
group8010	19.0	0.08413444104996294
group8011	7.0	0.40629928352729233
group8012	0.0	0.9468325625459568
group8013	2.0	0.7512491363337744
group8014	0.0	0.9468325625459568
group8015	6.0	0.46146120387649664
group8016	4.0	0.5915711647410568
group8017	0.0	0.9468325625459568
group8018	0.0	0.9468325625459568
group8019	1.0	0.8443412602201559
group8020	3.0	0.6673870832875023
group8021	3.0	0.6673870832875023
group8022	12.0	0.2107325879388357
group8023	1.0	0.8443412602201559
group8024	0.0	0.9468325625459568
group8025	22.0	0.05758536444158919
group8026	0.0	0.9468325625459568
group8027	8.0	0.3569342822366126
group8028	1.0	0.8443412602201559
group8029	18.0	0.0958544120619827
group8030	5.0	0.5233137832430015
group8031	5.0	0.5233137832430015
group8032	7.0	0.40629928352729233
group8033	2.0	0.7512491363337744
group8034	7.0	0.40629928352729233
group8035	3.0	0.6673870832875023
group8036	8.0	0.3569342822366126
group8037	0.0	0.9468325625459568
group8038	0.0	0.9468325625459568
group8039	2.0	0.7512491363337744
group8040	5.0	0.5233137832430015
group8041	0.0	0.9468325625459568
group8042	11.0	0.24017069866795293
group8043	1.0	0.8443412602201559
group8044	0.0	0.9468325625459568
group8045	0.0	0.9468325625459568
group8046	0.0	0.9468325625459568
group8047	7.0	0.40629928352729233
group8048	0.0	0.9468325625459568
group8049	18.0	0.0958544120619827
group8050	2.0	0.7512491363337744
group8051	2.0	0.7512491363337744
group8052	3.0	0.6673870832875023
group8053	4.0	0.5915711647410568
group8054	15.0	0.14237348814712353
group8055	3.0	0.6673870832875023
group8056	3.0	0.6673870832875023
group8057	13.0	0.184932585819308
group8058	2.0	0.7512491363337744
group8059	8.0	0.3569342822366126
group8060	1.0	0.8443412602201559
group8061	17.0	0.10938396196263124
group8062	1.0	0.8443412602201559
group8063	0.0	0.9468325625459568
group8064	0.0	0.9468325625459568
group8065	0.0	0.9468325625459568
group8066	2.0	0.7512491363337744
group8067	0.0	0.9468325625459568
group8068	0.0	0.9468325625459568
group8069	0.0	0.9468325625459568
group8070	1.0	0.8443412602201559
group8071	0.0	0.9468325625459568
group8072	12.0	0.2107325879388357
group8073	0.0	0.9468325625459568
group8074	0.0	0.9468325625459568
group8075	0.0	0.9468325625459568
group8076	0.0	0.9468325625459568
group8077	0.0	0.9468325625459568
group8078	6.0	0.46146120387649664
group8079	0.0	0.9468325625459568
group8080	1.0	0.8443412602201559
group8081	0.0	0.9468325625459568
group8082	1.0	0.8443412602201559
group8083	13.0	0.184932585819308
group8084	0.0	0.9468325625459568
group8085	4.0	0.5915711647410568
group8086	0.0	0.9468325625459568
group8087	8.0	0.3569342822366126
group8088	10.0	0.27386886149409484
group8089	2.0	0.7512491363337744
group8090	0.0	0.9468325625459568
group8091	0.0	0.9468325625459568
group8092	8.0	0.3569342822366126
group8093	5.0	0.5233137832430015
group8094	2.0	0.7512491363337744
group8095	3.0	0.6673870832875023
group8096	3.0	0.6673870832875023
group8097	9.0	0.3126147340928595
group8098	0.0	0.9468325625459568
group8099	0.0	0.9468325625459568
group8100	0.0	0.9468325625459568
group8101	1.0	0.8443412602201559
group8102	0.0	0.9468325625459568
group8103	11.0	0.24017069866795293
group8104	0.0	0.9468325625459568
group8105	0.0	0.9468325625459568
group8106	1.0	0.8443412602201559
group8107	0.0	0.9468325625459568
group8108	3.0	0.6673870832875023
group8109	14.0	0.16232380099836197
group8110	5.0	0.5233137832430015
group8111	0.0	0.9468325625459568
group8112	0.0	0.9468325625459568
group8113	1.0	0.8443412602201559
group8114	0.0	0.9468325625459568
group8115	1.0	0.8443412602201559
group8116	1.0	0.8443412602201559
group8117	8.0	0.3569342822366126
group8118	11.0	0.24017069866795293
group8119	0.0	0.9468325625459568
group8120	13.0	0.184932585819308
group8121	9.0	0.3126147340928595
group8122	2.0	0.7512491363337744
group8123	0.0	0.9468325625459568
group8124	4.0	0.5915711647410568
group8125	4.0	0.5915711647410568
group8126	4.0	0.5915711647410568
group8127	0.0	0.9468325625459568
group8128	1.0	0.8443412602201559
group8129	0.0	0.9468325625459568
group8130	1.0	0.8443412602201559
group8131	0.0	0.9468325625459568
group8132	0.0	0.9468325625459568
group8133	0.0	0.9468325625459568
group8134	0.0	0.9468325625459568
group8135	10.0	0.27386886149409484
group8136	2.0	0.7512491363337744
group8137	1.0	0.8443412602201559
group8138	2.0	0.7512491363337744
group8139	4.0	0.5915711647410568
group8140	0.0	0.9468325625459568
group8141	12.0	0.2107325879388357
group8142	0.0	0.9468325625459568
group8143	1.0	0.8443412602201559
group8144	8.0	0.3569342822366126
group8145	0.0	0.9468325625459568
group8146	3.0	0.6673870832875023
group8147	0.0	0.9468325625459568
group8148	4.0	0.5915711647410568
group8149	16.0	0.12473499676968136
group8150	4.0	0.5915711647410568
group8151	12.0	0.2107325879388357
group8152	0.0	0.9468325625459568
group8153	0.0	0.9468325625459568
group8154	12.0	0.2107325879388357
group8155	0.0	0.9468325625459568
group8156	0.0	0.9468325625459568
group8157	3.0	0.6673870832875023
group8158	0.0	0.9468325625459568
group8159	0.0	0.9468325625459568
group8160	0.0	0.9468325625459568
group8161	1.0	0.8443412602201559
group8162	0.0	0.9468325625459568
group8163	0.0	0.9468325625459568
group8164	0.0	0.9468325625459568
group8165	8.0	0.3569342822366126
group8166	5.0	0.5233137832430015
group8167	1.0	0.8443412602201559
group8168	4.0	0.5915711647410568
group8169	0.0	0.9468325625459568
group8170	0.0	0.9468325625459568
group8171	0.0	0.9468325625459568
group8172	1.0	0.8443412602201559
group8173	4.0	0.5915711647410568
group8174	6.0	0.46146120387649664
group8175	2.0	0.7512491363337744
group8176	0.0	0.9468325625459568
group8177	8.0	0.3569342822366126
group8178	0.0	0.9468325625459568
group8179	0.0	0.9468325625459568
group8180	0.0	0.9468325625459568
group8181	0.0	0.9468325625459568
group8182	0.0	0.9468325625459568
group8183	4.0	0.5915711647410568
group8184	4.0	0.5915711647410568
group8185	0.0	0.9468325625459568
group8186	7.0	0.40629928352729233
group8187	11.0	0.24017069866795293
group8188	2.0	0.7512491363337744
group8189	2.0	0.7512491363337744
group8190	0.0	0.9468325625459568
group8191	0.0	0.9468325625459568
group8192	1.0	0.8443412602201559
group8193	3.0	0.6673870832875023
group8194	0.0	0.9468325625459568
group8195	1.0	0.8443412602201559
group8196	0.0	0.9468325625459568
group8197	0.0	0.9468325625459568
group8198	2.0	0.7512491363337744
group8199	0.0	0.9468325625459568
group8200	1.0	0.8443412602201559
group8201	2.0	0.7512491363337744
group8202	5.0	0.5233137832430015
group8203	6.0	0.46146120387649664
group8204	1.0	0.8443412602201559
group8205	3.0	0.6673870832875023
group8206	1.0	0.8443412602201559
group8207	14.0	0.16232380099836197
group8208	3.0	0.6673870832875023
group8209	1.0	0.8443412602201559
group8210	2.0	0.7512491363337744
group8211	0.0	0.9468325625459568
group8212	0.0	0.9468325625459568
group8213	0.0	0.9468325625459568
group8214	0.0	0.9468325625459568
group8215	0.0	0.9468325625459568
group8216	2.0	0.7512491363337744
group8217	0.0	0.9468325625459568
group8218	2.0	0.7512491363337744
group8219	0.0	0.9468325625459568
group8220	3.0	0.6673870832875023
group8221	0.0	0.9468325625459568
group8222	0.0	0.9468325625459568
group8223	1.0	0.8443412602201559
group8224	3.0	0.6673870832875023
group8225	7.0	0.40629928352729233
group8226	9.0	0.3126147340928595
group8227	0.0	0.9468325625459568
group8228	0.0	0.9468325625459568
group8229	0.0	0.9468325625459568
group8230	4.0	0.5915711647410568
group8231	1.0	0.8443412602201559
group8232	2.0	0.7512491363337744
group8233	1.0	0.8443412602201559
group8234	0.0	0.9468325625459568
group8235	0.0	0.9468325625459568
group8236	0.0	0.9468325625459568
group8237	0.0	0.9468325625459568
group8238	6.0	0.46146120387649664
group8239	8.0	0.3569342822366126
group8240	3.0	0.6673870832875023
group8241	3.0	0.6673870832875023
group8242	12.0	0.2107325879388357
group8243	2.0	0.7512491363337744
group8244	0.0	0.9468325625459568
group8245	6.0	0.46146120387649664
group8246	0.0	0.9468325625459568
group8247	0.0	0.9468325625459568
group8248	5.0	0.5233137832430015
group8249	0.0	0.9468325625459568
group8250	1.0	0.8443412602201559
group8251	1.0	0.8443412602201559
group8252	8.0	0.3569342822366126
group8253	3.0	0.6673870832875023
group8254	5.0	0.5233137832430015
group8255	4.0	0.5915711647410568
group8256	9.0	0.3126147340928595
group8257	4.0	0.5915711647410568
group8258	2.0	0.7512491363337744
group8259	2.0	0.7512491363337744
group8260	0.0	0.9468325625459568
group8261	4.0	0.5915711647410568
group8262	1.0	0.8443412602201559
group8263	6.0	0.46146120387649664
group8264	0.0	0.9468325625459568
group8265	3.0	0.6673870832875023
group8266	7.0	0.40629928352729233
group8267	0.0	0.9468325625459568
group8268	0.0	0.9468325625459568
group8269	3.0	0.6673870832875023
group8270	0.0	0.9468325625459568
group8271	2.0	0.7512491363337744
group8272	6.0	0.46146120387649664
group8273	17.0	0.10938396196263124
group8274	0.0	0.9468325625459568
group8275	0.0	0.9468325625459568
group8276	11.0	0.24017069866795293
group8277	1.0	0.8443412602201559
group8278	2.0	0.7512491363337744
group8279	0.0	0.9468325625459568
group8280	0.0	0.9468325625459568
group8281	3.0	0.6673870832875023
group8282	9.0	0.3126147340928595
group8283	18.0	0.0958544120619827
group8284	1.0	0.8443412602201559
group8285	1.0	0.8443412602201559
group8286	28.0	0.025701071894439056
group8287	0.0	0.9468325625459568
group8288	0.0	0.9468325625459568
group8289	0.0	0.9468325625459568
group8290	0.0	0.9468325625459568
group8291	2.0	0.7512491363337744
group8292	7.0	0.40629928352729233
group8293	13.0	0.184932585819308
group8294	1.0	0.8443412602201559
group8295	1.0	0.8443412602201559
group8296	1.0	0.8443412602201559
group8297	0.0	0.9468325625459568
group8298	2.0	0.7512491363337744
group8299	15.0	0.14237348814712353
group8300	0.0	0.9468325625459568
group8301	2.0	0.7512491363337744
group8302	6.0	0.46146120387649664
group8303	0.0	0.9468325625459568
group8304	0.0	0.9468325625459568
group8305	8.0	0.3569342822366126
group8306	0.0	0.9468325625459568
group8307	5.0	0.5233137832430015
group8308	0.0	0.9468325625459568
group8309	13.0	0.184932585819308
group8310	0.0	0.9468325625459568
group8311	1.0	0.8443412602201559
group8312	3.0	0.6673870832875023
group8313	22.0	0.05758536444158919
group8314	4.0	0.5915711647410568
group8315	0.0	0.9468325625459568
group8316	15.0	0.14237348814712353
group8317	0.0	0.9468325625459568
group8318	0.0	0.9468325625459568
group8319	0.0	0.9468325625459568
group8320	1.0	0.8443412602201559
group8321	0.0	0.9468325625459568
group8322	0.0	0.9468325625459568
group8323	0.0	0.9468325625459568
group8324	2.0	0.7512491363337744
group8325	0.0	0.9468325625459568
group8326	0.0	0.9468325625459568
group8327	0.0	0.9468325625459568
group8328	6.0	0.46146120387649664
group8329	0.0	0.9468325625459568
group8330	4.0	0.5915711647410568
group8331	19.0	0.08413444104996294
group8332	3.0	0.6673870832875023
group8333	1.0	0.8443412602201559
group8334	2.0	0.7512491363337744
group8335	6.0	0.46146120387649664
group8336	0.0	0.9468325625459568
group8337	4.0	0.5915711647410568
group8338	14.0	0.16232380099836197
group8339	2.0	0.7512491363337744
group8340	0.0	0.9468325625459568
group8341	8.0	0.3569342822366126
group8342	0.0	0.9468325625459568
group8343	7.0	0.40629928352729233
group8344	3.0	0.6673870832875023
group8345	1.0	0.8443412602201559
group8346	0.0	0.9468325625459568
group8347	4.0	0.5915711647410568
group8348	6.0	0.46146120387649664
group8349	0.0	0.9468325625459568
group8350	0.0	0.9468325625459568
group8351	3.0	0.6673870832875023
group8352	2.0	0.7512491363337744
group8353	0.0	0.9468325625459568
group8354	0.0	0.9468325625459568
group8355	5.0	0.5233137832430015
group8356	10.0	0.27386886149409484
group8357	6.0	0.46146120387649664
group8358	1.0	0.8443412602201559
group8359	0.0	0.9468325625459568
group8360	0.0	0.9468325625459568
group8361	0.0	0.9468325625459568
group8362	1.0	0.8443412602201559
group8363	0.0	0.9468325625459568
group8364	12.0	0.2107325879388357
group8365	6.0	0.46146120387649664
group8366	1.0	0.8443412602201559
group8367	3.0	0.6673870832875023
group8368	7.0	0.40629928352729233
group8369	0.0	0.9468325625459568
group8370	0.0	0.9468325625459568
group8371	3.0	0.6673870832875023
group8372	0.0	0.9468325625459568
group8373	0.0	0.9468325625459568
group8374	5.0	0.5233137832430015
group8375	0.0	0.9468325625459568
group8376	0.0	0.9468325625459568
group8377	15.0	0.14237348814712353
group8378	4.0	0.5915711647410568
group8379	4.0	0.5915711647410568
group8380	0.0	0.9468325625459568
group8381	0.0	0.9468325625459568
group8382	1.0	0.8443412602201559
group8383	5.0	0.5233137832430015
group8384	8.0	0.3569342822366126
group8385	0.0	0.9468325625459568
group8386	10.0	0.27386886149409484
group8387	1.0	0.8443412602201559
group8388	5.0	0.5233137832430015
group8389	14.0	0.16232380099836197
group8390	6.0	0.46146120387649664
group8391	0.0	0.9468325625459568
group8392	3.0	0.6673870832875023
group8393	13.0	0.184932585819308
group8394	0.0	0.9468325625459568
group8395	2.0	0.7512491363337744
group8396	1.0	0.8443412602201559
group8397	0.0	0.9468325625459568
group8398	3.0	0.6673870832875023
group8399	2.0	0.7512491363337744
group8400	15.0	0.14237348814712353
group8401	0.0	0.9468325625459568
group8402	0.0	0.9468325625459568
group8403	14.0	0.16232380099836197
group8404	1.0	0.8443412602201559
group8405	1.0	0.8443412602201559
group8406	0.0	0.9468325625459568
group8407	0.0	0.9468325625459568
group8408	0.0	0.9468325625459568
group8409	0.0	0.9468325625459568
group8410	0.0	0.9468325625459568
group8411	9.0	0.3126147340928595
group8412	2.0	0.7512491363337744
group8413	0.0	0.9468325625459568
group8414	1.0	0.8443412602201559
group8415	1.0	0.8443412602201559
group8416	0.0	0.9468325625459568
group8417	8.0	0.3569342822366126
group8418	0.0	0.9468325625459568
group8419	0.0	0.9468325625459568
group8420	24.0	0.044587399773079885
group8421	0.0	0.9468325625459568
group8422	0.0	0.9468325625459568
group8423	1.0	0.8443412602201559
group8424	0.0	0.9468325625459568
group8425	3.0	0.6673870832875023
group8426	1.0	0.8443412602201559
group8427	3.0	0.6673870832875023
group8428	1.0	0.8443412602201559
group8429	1.0	0.8443412602201559
group8430	0.0	0.9468325625459568
group8431	0.0	0.9468325625459568
group8432	0.0	0.9468325625459568
group8433	4.0	0.5915711647410568
group8434	0.0	0.9468325625459568
group8435	11.0	0.24017069866795293
group8436	7.0	0.40629928352729233
group8437	0.0	0.9468325625459568
group8438	4.0	0.5915711647410568
group8439	5.0	0.5233137832430015
group8440	0.0	0.9468325625459568
group8441	2.0	0.7512491363337744
group8442	25.0	0.03903776957373664
group8443	0.0	0.9468325625459568
group8444	0.0	0.9468325625459568
group8445	0.0	0.9468325625459568
group8446	0.0	0.9468325625459568
group8447	4.0	0.5915711647410568
group8448	0.0	0.9468325625459568
group8449	25.0	0.03903776957373664
group8450	0.0	0.9468325625459568
group8451	1.0	0.8443412602201559
group8452	0.0	0.9468325625459568
group8453	0.0	0.9468325625459568
group8454	0.0	0.9468325625459568
group8455	0.0	0.9468325625459568
group8456	1.0	0.8443412602201559
group8457	1.0	0.8443412602201559
group8458	0.0	0.9468325625459568
group8459	10.0	0.27386886149409484
group8460	3.0	0.6673870832875023
group8461	0.0	0.9468325625459568
group8462	1.0	0.8443412602201559
group8463	0.0	0.9468325625459568
group8464	0.0	0.9468325625459568
group8465	0.0	0.9468325625459568
group8466	0.0	0.9468325625459568
group8467	1.0	0.8443412602201559
group8468	2.0	0.7512491363337744
group8469	2.0	0.7512491363337744
group8470	1.0	0.8443412602201559
group8471	10.0	0.27386886149409484
group8472	3.0	0.6673870832875023
group8473	24.0	0.044587399773079885
group8474	0.0	0.9468325625459568
group8475	0.0	0.9468325625459568
group8476	0.0	0.9468325625459568
group8477	0.0	0.9468325625459568
group8478	0.0	0.9468325625459568
group8479	0.0	0.9468325625459568
group8480	2.0	0.7512491363337744
group8481	1.0	0.8443412602201559
group8482	2.0	0.7512491363337744
group8483	1.0	0.8443412602201559
group8484	0.0	0.9468325625459568
group8485	0.0	0.9468325625459568
group8486	3.0	0.6673870832875023
group8487	0.0	0.9468325625459568
group8488	0.0	0.9468325625459568
group8489	0.0	0.9468325625459568
group8490	12.0	0.2107325879388357
group8491	0.0	0.9468325625459568
group8492	18.0	0.0958544120619827
group8493	0.0	0.9468325625459568
group8494	8.0	0.3569342822366126
group8495	0.0	0.9468325625459568
group8496	0.0	0.9468325625459568
group8497	8.0	0.3569342822366126
group8498	9.0	0.3126147340928595
group8499	0.0	0.9468325625459568
group8500	4.0	0.5915711647410568
group8501	0.0	0.9468325625459568
group8502	12.0	0.2107325879388357
group8503	3.0	0.6673870832875023
group8504	15.0	0.14237348814712353
group8505	0.0	0.9468325625459568
group8506	2.0	0.7512491363337744
group8507	0.0	0.9468325625459568
group8508	8.0	0.3569342822366126
group8509	9.0	0.3126147340928595
group8510	1.0	0.8443412602201559
group8511	0.0	0.9468325625459568
group8512	10.0	0.27386886149409484
group8513	2.0	0.7512491363337744
group8514	1.0	0.8443412602201559
group8515	1.0	0.8443412602201559
group8516	0.0	0.9468325625459568
group8517	1.0	0.8443412602201559
group8518	0.0	0.9468325625459568
group8519	0.0	0.9468325625459568
group8520	11.0	0.24017069866795293
group8521	0.0	0.9468325625459568
group8522	0.0	0.9468325625459568
group8523	1.0	0.8443412602201559
group8524	0.0	0.9468325625459568
group8525	2.0	0.7512491363337744
group8526	0.0	0.9468325625459568
group8527	1.0	0.8443412602201559
group8528	4.0	0.5915711647410568
group8529	4.0	0.5915711647410568
group8530	0.0	0.9468325625459568
group8531	0.0	0.9468325625459568
group8532	0.0	0.9468325625459568
group8533	2.0	0.7512491363337744
group8534	0.0	0.9468325625459568
group8535	0.0	0.9468325625459568
group8536	2.0	0.7512491363337744
group8537	0.0	0.9468325625459568
group8538	5.0	0.5233137832430015
group8539	17.0	0.10938396196263124
group8540	21.0	0.06539332320508841
group8541	4.0	0.5915711647410568
group8542	0.0	0.9468325625459568
group8543	0.0	0.9468325625459568
group8544	0.0	0.9468325625459568
group8545	0.0	0.9468325625459568
group8546	0.0	0.9468325625459568
group8547	5.0	0.5233137832430015
group8548	1.0	0.8443412602201559
group8549	0.0	0.9468325625459568
group8550	0.0	0.9468325625459568
group8551	0.0	0.9468325625459568
group8552	6.0	0.46146120387649664
group8553	0.0	0.9468325625459568
group8554	2.0	0.7512491363337744
group8555	2.0	0.7512491363337744
group8556	0.0	0.9468325625459568
group8557	1.0	0.8443412602201559
group8558	2.0	0.7512491363337744
group8559	14.0	0.16232380099836197
group8560	5.0	0.5233137832430015
group8561	1.0	0.8443412602201559
group8562	0.0	0.9468325625459568
group8563	8.0	0.3569342822366126
group8564	0.0	0.9468325625459568
group8565	7.0	0.40629928352729233
group8566	1.0	0.8443412602201559
group8567	0.0	0.9468325625459568
group8568	5.0	0.5233137832430015
group8569	15.0	0.14237348814712353
group8570	14.0	0.16232380099836197
group8571	11.0	0.24017069866795293
group8572	1.0	0.8443412602201559
group8573	0.0	0.9468325625459568
group8574	0.0	0.9468325625459568
group8575	0.0	0.9468325625459568
group8576	7.0	0.40629928352729233
group8577	0.0	0.9468325625459568
group8578	0.0	0.9468325625459568
group8579	0.0	0.9468325625459568
group8580	1.0	0.8443412602201559
group8581	0.0	0.9468325625459568
group8582	29.0	0.022136825341344337
group8583	3.0	0.6673870832875023
group8584	15.0	0.14237348814712353
group8585	3.0	0.6673870832875023
group8586	0.0	0.9468325625459568
group8587	14.0	0.16232380099836197
group8588	3.0	0.6673870832875023
group8589	4.0	0.5915711647410568
group8590	5.0	0.5233137832430015
group8591	17.0	0.10938396196263124
group8592	3.0	0.6673870832875023
group8593	0.0	0.9468325625459568
group8594	8.0	0.3569342822366126
group8595	0.0	0.9468325625459568
group8596	4.0	0.5915711647410568
group8597	2.0	0.7512491363337744
group8598	8.0	0.3569342822366126
group8599	1.0	0.8443412602201559
group8600	0.0	0.9468325625459568
group8601	0.0	0.9468325625459568
group8602	3.0	0.6673870832875023
group8603	0.0	0.9468325625459568
group8604	4.0	0.5915711647410568
group8605	13.0	0.184932585819308
group8606	15.0	0.14237348814712353
group8607	2.0	0.7512491363337744
group8608	3.0	0.6673870832875023
group8609	0.0	0.9468325625459568
group8610	3.0	0.6673870832875023
group8611	2.0	0.7512491363337744
group8612	0.0	0.9468325625459568
group8613	2.0	0.7512491363337744
group8614	34.0	0.009769470128121632
group8615	12.0	0.2107325879388357
group8616	6.0	0.46146120387649664
group8617	2.0	0.7512491363337744
group8618	0.0	0.9468325625459568
group8619	1.0	0.8443412602201559
group8620	16.0	0.12473499676968136
group8621	0.0	0.9468325625459568
group8622	1.0	0.8443412602201559
group8623	0.0	0.9468325625459568
group8624	8.0	0.3569342822366126
group8625	0.0	0.9468325625459568
group8626	6.0	0.46146120387649664
group8627	0.0	0.9468325625459568
group8628	0.0	0.9468325625459568
group8629	7.0	0.40629928352729233
group8630	9.0	0.3126147340928595
group8631	14.0	0.16232380099836197
group8632	1.0	0.8443412602201559
group8633	1.0	0.8443412602201559
group8634	1.0	0.8443412602201559
group8635	15.0	0.14237348814712353
group8636	0.0	0.9468325625459568
group8637	1.0	0.8443412602201559
group8638	0.0	0.9468325625459568
group8639	0.0	0.9468325625459568
group8640	1.0	0.8443412602201559
group8641	15.0	0.14237348814712353
group8642	21.0	0.06539332320508841
group8643	8.0	0.3569342822366126
group8644	0.0	0.9468325625459568
group8645	4.0	0.5915711647410568
group8646	5.0	0.5233137832430015
group8647	0.0	0.9468325625459568
group8648	1.0	0.8443412602201559
group8649	5.0	0.5233137832430015
group8650	1.0	0.8443412602201559
group8651	1.0	0.8443412602201559
group8652	0.0	0.9468325625459568
group8653	0.0	0.9468325625459568
group8654	2.0	0.7512491363337744
group8655	1.0	0.8443412602201559
group8656	6.0	0.46146120387649664
group8657	0.0	0.9468325625459568
group8658	3.0	0.6673870832875023
group8659	0.0	0.9468325625459568
group8660	3.0	0.6673870832875023
group8661	0.0	0.9468325625459568
group8662	1.0	0.8443412602201559
group8663	3.0	0.6673870832875023
group8664	4.0	0.5915711647410568
group8665	3.0	0.6673870832875023
group8666	2.0	0.7512491363337744
group8667	4.0	0.5915711647410568
group8668	3.0	0.6673870832875023
group8669	6.0	0.46146120387649664
group8670	0.0	0.9468325625459568
group8671	0.0	0.9468325625459568
group8672	0.0	0.9468325625459568
group8673	9.0	0.3126147340928595
group8674	0.0	0.9468325625459568
group8675	1.0	0.8443412602201559
group8676	0.0	0.9468325625459568
group8677	9.0	0.3126147340928595
group8678	3.0	0.6673870832875023
group8679	4.0	0.5915711647410568
group8680	4.0	0.5915711647410568
group8681	1.0	0.8443412602201559
group8682	0.0	0.9468325625459568
group8683	2.0	0.7512491363337744
group8684	0.0	0.9468325625459568
group8685	6.0	0.46146120387649664
group8686	8.0	0.3569342822366126
group8687	0.0	0.9468325625459568
group8688	0.0	0.9468325625459568
group8689	1.0	0.8443412602201559
group8690	0.0	0.9468325625459568
group8691	3.0	0.6673870832875023
group8692	0.0	0.9468325625459568
group8693	0.0	0.9468325625459568
group8694	0.0	0.9468325625459568
group8695	0.0	0.9468325625459568
group8696	3.0	0.6673870832875023
group8697	0.0	0.9468325625459568
group8698	0.0	0.9468325625459568
group8699	0.0	0.9468325625459568
group8700	0.0	0.9468325625459568
group8701	0.0	0.9468325625459568
group8702	2.0	0.7512491363337744
group8703	15.0	0.14237348814712353
group8704	14.0	0.16232380099836197
group8705	0.0	0.9468325625459568
group8706	2.0	0.7512491363337744
group8707	1.0	0.8443412602201559
group8708	0.0	0.9468325625459568
group8709	0.0	0.9468325625459568
group8710	0.0	0.9468325625459568
group8711	0.0	0.9468325625459568
group8712	0.0	0.9468325625459568
group8713	0.0	0.9468325625459568
group8714	0.0	0.9468325625459568
group8715	0.0	0.9468325625459568
group8716	0.0	0.9468325625459568
group8717	5.0	0.5233137832430015
group8718	0.0	0.9468325625459568
group8719	0.0	0.9468325625459568
group8720	2.0	0.7512491363337744
group8721	0.0	0.9468325625459568
group8722	4.0	0.5915711647410568
